@relation train_80p100_38556_temp_only

@attribute temp numeric
@attribute traffic_volume numeric

@data
297.58,4592
271.36,231
273.42,5312
272.75,5329
267.65,2134
286.78,5974
284.47,422
272.37,4030
292.21,2867
270.06,557
264.15,2886
270.95,1621
274.9,2599
265.81,444
271.01,6593
266.95,3239
273.36,4543
270.59,4384
258.46,1063
265.93,5497
290.77,288
291.87,1130
293.66,387
278.01,4447
274.57,377
290.2,294
263.08,2769
279.33,6736
260.88,3174
286.71,799
280.38,1356
299.59,2751
294.51,4887
262.89,2419
286.937,4638
299.22,6358
293,4902
293.79,3017
286.94,6072
296.43,5497
287.95,3310
276.42,2624
255.29,4595
251.14,2394
256.4,4692
289.22,6262
274.94,486
273.15,5307
283.01,4615
279.7,592
274.9,2943
256.21,981
290.51,2727
288.55,5142
294.43,4255
292.91,395
293.21,4820
293.03,811
267.35,3450
260.02,5404
289.74,424
290.45,2424
282.08,350
269.83,3271
289.66,4979
262.09,4848
292.27,6096
300.06,2621
295.42,10
287.41,3209
276.9,3202
281.36,4985
289.43,1842
274.57,4986
275.86,4952
267.69,548
287.99,5100
281.43,339
263.43,627
263.31,5258
289.09,284
262.27,482
291.35,5266
261.29,3580
264.89,3226
260.93,407
286.86,5922
298.08,1892
268.08,3068
287.23,6448
281.69,373
273.87,2804
278.02,3184
293.21,5024
274.51,239
298.59,5750
295.3,4300
287.21,2963
274.15,4262
273.71,4832
297.38,310
296.28,3949
295.68,6725
294.15,6300
260.59,4548
295.09,3156
285.09,3115
271.35,4732
266.72,4806
285.51,298
294.95,844
289.36,834
279.46,5521
267.37,991
274.28,315
280.68,6139
294.22,3602
292.71,2126
295.5,6396
293.86,1241
292.6,338
258.92,4909
264.21,676
274.82,4806
294.44,744
275.12,5761
285.82,2881
281.77,327
270.22,449
293.17,874
253.95,386
293.71,6266
258.38,3567
267.43,3449
271.46,3122
266.4,3302
273.56,4409
266.25,339
276.13,1356
273.09,6238
287.51,2634
296.54,5718
269.47,4140
265.55,5402
289.15,4804
276.12,6132
288.5,5481
285.75,5343
297.811,3216
273.48,4428
292.31,362
297.15,5627
296.76,3971
291.51,665
288.93,5419
300.48,3108
273.2,1179
284.35,4296
296.8,4501
276.29,6308
287.67,4352
290.91,396
285.43,1356
293.99,2822
296.35,2728
284.17,6715
274.08,4566
264,2992
287.9,990
255.81,468
296.12,2764
271.44,899
289.78,5570
272.44,4400
288.65,3736
279.55,2381
278.73,2783
295.16,3256
294.11,5537
284.71,313
282.18,2823
291.381,1703
274.51,801
274.86,357
295,779
271.6,540
283.06,4696
274.22,2197
267.35,6310
274.28,5225
298.61,4632
301.84,3771
287.75,1234
290.15,1133
270.25,4438
299.15,3513
274,5133
260.55,3983
264.09,329
285.42,391
280.95,5526
293.26,2398
277.01,905
281.24,263
275.38,4958
275.88,4241
285.28,937
282.08,4709
287.92,979
295.36,4126
263.15,1153
271.35,536
289.96,891
290.42,5818
275.36,4431
272.95,2090
286.5,4551
273.88,2584
286.64,5917
292.68,3362
295.14,5024
265.86,653
287.01,268
302.35,2544
280.4,2620
291.74,421
274.48,4544
293.93,809
259.29,2634
252.95,4288
277.36,5041
268.48,2741
297.08,3473
277.89,5035
289.88,5409
288.43,5873
282.23,1737
255.08,3801
293.46,370
270.55,4703
262.82,530
299.69,4530
271.52,1556
300.55,6500
257.16,522
275.52,4946
258.85,1996
292.79,3263
296.16,5538
285.82,4637
286.01,5015
285.23,2984
272.35,5098
260.86,432
267.41,1946
258.68,3433
293.34,4067
278.68,3694
291.41,2183
294.98,909
272.35,821
296.24,6128
260.88,4570
271.01,5832
291.54,5196
271.77,3289
301.13,4932
287.98,739
290.01,523
276.61,4769
272.48,5466
289.71,1221
282.09,5694
278.9,1400
267.12,459
273.02,815
274.88,1617
287.45,1194
298.21,6448
290.12,1405
291.24,354
302.02,2964
280.22,5217
296.57,4144
281.28,5453
289.62,2303
281.09,261
283.01,2008
287.08,3117
274.38,5162
261.84,701
291.02,2830
288.23,6040
266.55,1158
259.29,365
279.28,4533
276.87,1544
294.95,2626
273.51,113
287.1,721
297.69,1196
267.89,4520
294.08,1078
292.89,5179
263.49,1439
275.72,4911
282.89,2101
273.2,4889
290.61,4472
275.81,4818
270.93,4397
297.8,1651
296.22,4254
271.01,5072
278.29,1116
295.02,5969
275.57,4426
275.08,4779
277.08,5005
284.83,343
294,2375
291.72,3853
269.74,4533
295.8,3446
286.86,4541
275.96,357
288.28,5771
256.36,484
272.6,5652
296.36,5179
291.74,3627
291.54,384
289.35,6103
279.53,5992
277.72,4518
273.9,5393
274.59,2137
273.55,3400
275.56,4874
294.16,3378
281.95,2056
298.29,4572
293.46,2561
287.08,5236
298.14,5799
294.15,5464
291.94,1787
291.22,994
268.15,4200
295.16,11
292.83,384
280.1,304
282.95,5638
286.44,1486
272.11,1499
285.08,1308
263.38,3951
296.58,4858
295.35,3251
286.01,1248
276.82,4711
280.65,3938
291.76,1512
295.9,1483
292.85,3171
280.47,449
300.08,4348
295.57,434
293.2,5551
273.79,5155
266.16,5441
263.08,1049
268.43,3629
267.13,2819
290.36,487
262.35,5615
260.64,1664
275.14,5850
287.03,393
294.15,2240
289.62,5855
276.15,4862
257.15,6494
286.95,1167
276.73,344
274.15,4070
296.14,3460
300.45,3945
267.69,2966
301.65,4565
273.44,975
284.35,797
293.15,1455
262.95,5039
276.793,4146
272.36,455
266.58,474
273.15,4456
271.57,2700
277.43,419
266.08,4127
291.14,5467
286.82,598
279.42,1313
278.8,2016
296.61,5655
272.58,425
285.96,906
286.62,6031
289.67,3319
290.273,4982
273.34,3923
257.35,2087
291.64,1264
275.289,232
298.09,2687
291.44,5588
292.29,695
295.22,6096
289.09,2783
291.95,3013
296.15,698
286.75,317
271.6,3519
291.39,2157
283.98,4159
259.28,619
276.73,5646
289.72,277
273.39,4664
299.86,2711
289.69,4830
267.82,409
278.15,6470
297.49,4352
271.91,6126
277.15,871
293.41,1451
273.02,400
272.15,4446
291.51,5839
292.2,4265
280.56,312
297.55,3464
265.92,2614
271.163,538
297.3,3487
267.62,4725
291.8,551
291.88,2907
263.83,5398
261.86,5849
297.08,5341
268.02,793
270.96,3488
270.77,6039
294.41,370
276.8,5129
279.027,333
260.65,4429
266.75,283
275.15,274
272.95,1785
269.27,3901
267,978
279.02,395
276.72,3935
274.93,1174
275.82,2835
272.93,641
261.75,6158
289.15,2318
295.44,858
293.56,1394
290.94,5756
298.54,3908
276.82,4711
271.838,5766
293.734,3191
292.9,5147
286.95,935
285.58,5314
275.87,4760
301.75,5635
286.68,534
276.793,4833
289.94,318
287.9,4507
289.6,4624
277.78,515
291.88,1372
276.28,4061
268.54,4623
266.68,4377
293.79,6062
293.24,6299
267.94,6624
282.35,4669
283,2880
274.94,568
274.22,335
295.28,5288
302.04,5123
276.249,2887
273.48,866
293.36,3684
260.08,3346
288.81,310
279.08,875
251.15,3177
272.9,4829
297.34,4585
272.51,986
294.15,2322
261.08,5861
302.03,3897
268.25,4021
270.2,5403
290.95,5381
268.01,6275
300.84,4318
268.53,6710
291.91,1050
289.37,6099
291.15,872
266.61,321
276.27,5187
280.02,4910
285.29,6318
276.69,2654
286.36,4321
293.07,5656
279.36,2916
287.62,6459
293.28,4871
275.65,3482
273.15,5058
255.42,4423
259.43,4896
283.72,4872
271.58,346
293.59,828
295.19,428
288.98,4245
285.18,831
295.09,6177
268.95,1663
279.15,5829
301.17,5629
258.59,1208
268.22,3139
285.61,369
287.75,2536
291.31,826
296.29,4019
268.5,4037
248.62,1003
260.35,1341
277.94,1372
278.6,2710
287.68,3659
285.22,768
283.48,839
287.97,1629
272.41,3866
276.27,6045
282.737,996
279.42,4453
298.48,5032
291.03,2435
292.22,2454
255.94,797
274,4895
287.28,6016
291.2,4621
259.29,5452
284.94,2431
272.15,2987
276.01,5542
272.94,6658
274.88,5813
275.21,2809
280.72,7130
258.42,4082
263.48,5616
276.4,3605
287.16,6775
256.09,3983
296.28,1371
282.69,859
277.299,3616
289.15,2002
254.45,326
263.72,6589
297.92,3070
269.65,3840
291.06,3052
305.56,4380
272.01,2702
281.81,5197
295.36,4232
301.08,2805
281,904
279.75,318
284.42,4161
284.223,431
267.08,2659
270.89,3892
266.82,277
279.54,4603
297.62,3948
297.41,5827
299.49,1311
279.35,4371
291.88,5658
264.43,1009
261.28,571
283.08,642
291.6,5448
270.01,1987
289.42,321
283.95,2641
256.51,3133
258.36,4800
301.32,3058
278.78,1973
270.69,342
274.09,474
276.793,193
282.35,254
290.14,894
268.09,2807
270.75,5418
268.61,3380
266.26,5016
298.24,3671
276.36,4434
260.62,271
284.09,5169
285.58,4632
282.46,4718
273.58,3085
291.55,4884
292.01,5029
275.86,2759
265.27,5923
268.33,5120
294.83,3393
299.79,4115
299.82,4412
280.1,6283
249.65,2645
289.78,371
287.55,398
273.11,4108
290.83,1351
300.25,4890
260.23,3557
272.37,1450
299.71,4238
299.56,4564
283.59,6022
255.3,5954
277.06,4887
270.65,4710
271,645
265.92,1632
297.888,326
271.25,4755
294.59,4808
264.08,548
275.35,5093
274.92,4476
272.02,904
279.36,4520
300.23,5014
285.584,5712
294.27,254
263.34,388
254.917,3145
278.43,4694
287.15,4458
257.11,5560
292.24,6312
273.75,1370
294.74,2431
291.22,4165
268.79,4043
271.09,321
299.6,5866
284.86,3440
295.16,5817
289.19,4706
272.95,2367
297.62,2017
275.24,736
273.22,5294
280.32,6060
260.15,4987
279.68,317
292.07,1311
274.46,3175
281.6,2533
302.2,4770
292.2,2734
296.59,4363
292.36,2675
256.88,389
290.04,359
262.01,4251
268.62,6157
293.93,617
270.57,393
271.95,2332
261.61,4875
288.85,644
265.65,2000
263.46,531
275.65,531
282.2,6057
268.17,3282
291.49,522
295.44,5666
285.63,271
273.42,3648
277.65,337
292.22,893
292.65,6031
276.18,393
274.09,2017
296.27,6593
262.54,4672
296.15,4377
288.019,2811
295.77,2251
272.73,4897
285.58,5158
275.15,5984
289.67,5082
276.58,5170
275.87,4791
284.02,4716
276.81,5814
284.41,830
259.08,4752
283.13,3426
265.97,5581
286.89,3916
252,3513
273.49,1808
286.07,481
296.07,3390
274.15,4762
291.4,865
280.54,2607
262.88,5383
275.72,2478
257.82,3891
283.88,3036
277.91,354
287.53,583
269.08,4877
284.84,5612
295.08,347
258.34,5463
259.06,682
288.54,3568
293.02,3216
289.02,3496
262.44,781
268.03,812
291.15,873
279.27,4429
298.25,4597
302.53,4374
299.36,4433
287.54,1094
282.75,4331
284.32,573
283.22,559
293.92,6295
290.22,902
293.58,5232
274.55,1194
272.65,314
281.71,3846
259.02,733
295.54,3260
292.42,6242
275.63,371
267.775,2844
255.95,1153
281.55,243
284.95,2404
285.74,4889
272.75,5602
268.72,1512
279.832,2375
288.36,612
278.16,3860
296.2,1860
283.06,433
282.09,3289
286.76,5773
292.09,492
256.15,4817
289.38,2466
296.69,4547
293.71,4694
292.061,3095
283.89,788
254.42,2732
265.42,6038
286.77,5255
290.271,4355
294.21,1682
265.51,1280
296.68,4167
299.34,6888
275.89,839
297.72,4832
276.9,6286
269.51,1491
266.63,2976
290.79,1392
287.75,435
292.43,2083
266.47,6421
271.08,4559
289.86,3706
290.35,5213
289.68,5492
295.64,2784
279.62,608
291.57,813
273.36,346
291.42,4660
270.3,5993
292.65,2649
275.15,5984
267.71,1596
274.09,1945
272.36,1039
261.43,5173
295.89,4865
292.56,3654
276.79,1052
279.42,5623
274,4066
299.12,3556
293.86,3110
275.45,3286
304.08,3282
275.51,627
282.3,265
277.08,4917
294.17,4027
256.58,4169
297.95,3239
302.28,6005
257.79,3529
275.82,2835
297.69,2826
270.87,2497
265.88,4293
277.58,5844
297.83,766
294.07,4295
289.75,5031
269.35,5263
298.68,4800
276.15,585
260.13,357
271.29,6621
285.92,1453
294.59,5149
262.15,3225
285.35,6274
292.39,4933
285.02,3654
273.88,2241
272.22,4732
278.37,3309
273.22,4000
302.67,2982
270.5,4954
292.07,3793
279.21,6479
271.22,4807
269.03,4578
284.3,6745
271.08,4355
261.67,3161
293.48,2611
294.94,823
288.35,6299
291.55,359
293.54,3045
274.22,857
274.18,3024
269.01,1812
272.6,5652
257.18,5075
287.48,6088
267.08,5794
275.85,5556
271.01,5599
292.85,4638
272.97,2938
253.72,2603
273.58,888
277.46,5325
275.03,5341
276.15,293
288.82,1923
284.23,1336
264.76,586
274.88,1617
277.572,1766
258.41,4470
286.49,4899
273.17,4273
282.2,699
273.21,927
296.43,6395
302.63,6401
278.21,5553
274.28,4686
295.58,5180
281.5,6635
297.09,5717
287.44,3338
293.14,5776
295.74,433
285.57,6219
279.62,731
270.8,5005
290.04,389
300.67,6343
273.78,770
285.44,6111
293.62,4585
247.29,1681
276.793,5441
297.27,530
272.75,486
274.28,315
279,4982
257.48,3113
292.28,5865
264.15,4494
266.89,3921
269.62,4090
292.75,377
294.36,4074
256.46,323
285.87,888
292.69,466
293.03,2240
283.01,4238
264.08,4041
274.97,2505
288.93,993
289.26,4246
268.97,6219
273.17,2464
276.793,395
275.34,5316
291.06,4618
259.21,346
268.31,2389
288.89,4498
277.38,2787
301.66,4399
266.72,2369
249.75,720
271.06,2744
267.37,2251
291.422,3977
258.51,1195
281.4,604
290.91,407
295.22,4940
273.02,849
293.84,687
289.64,5262
291.11,1169
292.44,4762
270.02,340
275.33,2507
300.35,4473
294.89,4462
296.59,4309
298.09,2623
293.63,5740
292.9,316
270.48,1659
286.75,1871
272.58,4512
295.89,4891
291.87,5434
271.08,355
279.65,6136
293.09,916
296.42,2460
301.42,6010
271.07,3053
263.62,308
279.08,5023
285.73,795
284.82,1939
272.15,6383
276.79,4452
278.974,4377
262.94,5636
257.62,1102
268.31,6134
300.48,3703
278.19,793
291.66,277
279.12,4665
288.54,304
291.09,5266
275.28,4072
272.07,2139
288.95,294
299.01,4986
285.8,4089
267.14,5728
291.49,255
265.55,5460
261.09,256
301.72,4023
270.49,457
261.73,778
301.22,5141
277.48,2732
279.79,793
285.16,4769
276.95,6686
295.39,5410
295.65,3540
276.48,363
303.76,5750
284.95,1425
289.88,6083
293.91,4128
281.62,854
271.89,4329
276.79,4811
288.79,5204
298.49,2979
301.22,6519
299.97,4609
267.22,2687
281.46,2178
292.46,602
289.47,585
287.82,488
287.4,1836
285.36,6539
290,6432
265.16,5782
294.79,2559
277.06,671
263.19,526
284.89,3132
273.4,393
280.43,4195
294.35,4091
261.88,5900
291.09,3022
275.43,4908
285.78,1416
290.94,5265
278.3,1181
296.37,3618
291.72,4371
296.1,2705
264.87,4081
258.05,2663
274.65,691
283.88,3119
261,282
271.62,526
292.41,893
277.75,5526
300.78,5870
277.08,4286
251.93,4155
274.589,4679
274.15,5644
249,4704
272.15,2657
265.65,5834
272.95,832
293.51,2746
292.35,2844
260.76,373
294.89,790
273.81,5589
291.35,4864
286.93,333
278.08,2099
271.01,2873
305.62,5660
295.54,5
263.41,795
294.29,344
293.98,479
288.72,5094
270.58,368
298.95,2851
290.42,6257
290.48,287
267.15,2712
278.42,4567
271,4767
268.95,5174
295.88,1818
269.48,1084
301.87,5920
275.36,6656
274.47,6421
282.84,1030
269.4,2965
258.4,1566
292.18,882
290.74,3914
250.08,388
302.82,6944
254.91,1158
270.62,6453
290.55,614
291.01,4554
270.94,601
294.61,3433
273.68,4685
276.74,4998
260.57,681
278.55,357
259.53,2251
292.02,813
271.68,373
273.68,242
291.5,4801
293.55,3043
283.29,3450
276.16,3952
290.82,5181
296.79,6263
297.55,5245
296.26,5038
281.28,3446
293.14,1845
285.58,2841
293.91,6070
297.63,6089
271.42,3282
278.13,6347
251.52,5986
304.08,6409
270.26,831
295.65,5638
253.33,5518
283.01,476
272.48,4732
275.59,5263
270.75,5810
290.87,270
288.17,4653
276.02,3701
288.28,1928
294.07,5083
300.57,4808
286.42,2827
278.72,629
291.48,530
277.68,6470
305.49,4049
275.83,3419
284.3,2740
275.08,1713
295.55,2767
293.61,2895
294.78,467
279.94,6717
293.86,1762
273.65,5406
258.05,807
285.69,2165
296.46,4817
280.82,5426
282.2,2486
266.48,996
289.5,914
271.65,6644
281.26,959
299.26,4715
288.87,4442
283.14,4454
276.93,2578
268.55,3404
295.58,910
298.08,3313
263.21,4959
293.03,3721
251.15,606
260.66,2331
268.32,524
266.98,2564
285.22,1110
287.48,914
296.42,5001
282.42,478
287.35,5814
277.72,2868
282.48,383
265.9,2765
270.29,3009
293.58,4680
286.83,4320
281.55,5518
279.08,3691
286.71,4978
276.542,442
289,4260
293.79,3017
285.15,276
283.31,1412
295.73,434
269.29,5177
265.97,4760
272.79,2827
252.02,4667
293.35,4161
284.53,4591
288.58,381
277.28,4973
264.65,6351
291.79,6243
293.28,5470
280.24,5922
278.01,4865
265.02,2449
262.53,3294
275.82,819
268.82,5409
285.5,5722
286.15,924
251.65,467
270.28,5631
279.96,534
265.22,1377
252.91,2314
271.66,4568
288.74,356
296.04,6220
286.05,425
274.65,6595
291.44,4518
273.46,4095
294.82,4544
298.92,4874
261.49,2935
267.16,5105
297.41,6306
299.28,5826
293.22,788
275.28,5995
264.01,2311
267.08,4295
289.75,6123
284.8,2711
290.67,6506
296.54,4598
293.45,6533
294.52,5282
269.47,4140
272.37,3973
256.65,1215
275.16,255
287.21,4620
291.12,3010
277.65,3534
266.58,5025
290.08,2880
294.68,3039
280.44,2480
274.22,2500
286.08,4693
283.89,3160
286.51,414
290.09,2547
300.51,3362
283.94,5138
279.54,342
274.31,5772
276.24,4624
285.59,5442
299.55,4877
275.18,339
271.35,528
275.08,4552
286.11,1078
271.95,1156
263.15,3106
295.28,5695
289.94,3243
303.01,4621
266.35,5025
268.68,561
299.12,6237
305.17,2825
263.64,2678
296.95,2329
268.92,4487
300.3,3023
286.28,4347
276.44,4079
272.29,5690
295.21,4330
297.5,5795
273.46,331
299.86,949
262.14,4714
291.8,879
289.44,6670
295.87,5193
288.91,1867
293.34,5908
279.91,1797
287.87,1299
285.86,388
255.42,249
258.28,3651
280.65,2283
286.21,6642
274.02,4524
293.69,357
284.48,3263
291.75,4990
270.79,1402
276.15,2768
268.01,5210
254.25,900
259.23,932
289.57,4449
276.35,6476
286.48,2615
272.49,524
275.84,5803
289.57,581
273.08,5606
294,1183
289.88,4824
297.93,5769
285.62,5816
292.94,868
270.999,551
271.56,4387
264.46,4737
294.26,3927
276.88,1263
285.28,955
270.87,2558
297.42,3289
293.37,851
295.68,4517
277.07,5234
302.01,6455
287.62,915
281.53,4583
283.79,1257
289.4,6171
286.15,5730
296.59,1604
279.58,2531
296.27,4179
270.77,6753
288.69,3322
291.65,471
298.59,3238
294.06,2697
279.31,405
260.5,2440
270.65,3558
291.35,4864
264.41,6550
295.58,3457
291.41,5370
268.26,2137
265.78,3945
294.8,2835
274.87,6601
302.66,5036
290.15,4680
254.52,4314
273.93,2711
275.92,4547
300.16,5623
268.34,4325
280.09,805
282.73,839
285.07,4631
280.66,4838
279.73,891
274.88,327
272.73,625
276.8,4547
287.39,265
261.67,2951
295.36,372
294.72,2804
279.752,6119
257.31,3676
297.61,3178
286.87,5902
273.38,5118
288.093,261
255.01,4893
289.97,6160
276.91,6365
295.04,4786
282.382,302
272.296,453
277.29,374
274.22,4129
258.14,6004
284.09,4358
292.196,5852
287.007,5327
258.46,4570
274.15,3223
268.74,6852
295.18,319
298.99,5019
291.68,1235
262.35,5287
270.42,522
299.22,3334
287.92,979
279.65,4629
284.79,4455
293.97,457
290.17,5425
267.5,4823
283.35,5670
266.79,1421
252.76,1798
278.35,2700
289.48,292
292.53,5899
288.37,961
274.07,3611
294.19,277
260.65,1780
266.65,3506
272.83,5000
296.53,920
284.39,2781
298.87,4567
268.039,418
301.26,2076
260.66,745
282.76,1171
288.23,2785
270.68,4760
288.3,847
289.78,2040
287.3,5785
301.72,2795
286.52,403
294.39,901
285.74,4413
281.69,834
284.21,4953
292.79,570
293.35,5100
258.81,4582
270.91,453
256.78,5185
294.58,2903
272.09,4263
299.18,4223
298.75,3102
288.39,3071
292.46,5449
285.97,544
301.01,4454
274.27,2712
262.17,535
285.72,5403
275.77,2980
269.24,1230
285.93,868
266.43,434
276.91,6365
268.79,5660
277.26,3618
266.22,1354
285.93,5492
278.08,3148
276.58,5170
261.88,4480
274.48,876
289.72,6863
285.57,1734
288.38,5759
294.35,3356
295.41,1816
284.65,4541
268.14,2032
302.3,6123
277.19,6039
303.72,3412
268.69,4963
289.8,392
303.58,3889
286.88,3592
285.58,381
278.22,3610
292.37,934
281.17,1115
259.9,3753
291.896,1205
286.36,1772
273.72,1340
290.83,5217
296.57,5672
276.81,4298
278.54,2847
291.99,5592
281.72,4716
281.51,4551
269.22,330
294.5,5660
267.94,2051
294.42,1196
281.69,3804
283.51,339
269.59,1663
276.99,274
291.37,2651
285.885,4727
275.15,2977
267.62,584
300.72,1784
295.32,1949
278.84,2078
278.74,2829
293.94,6582
303.79,3545
294.23,1016
269.5,311
295.05,1166
274.78,4662
295.8,376
287.57,607
273.65,6543
272.19,1265
286.15,4899
262.55,5947
302.97,6269
266.08,698
289.23,6017
291.94,6584
274.21,6030
261.19,3795
259.77,2167
296.82,4109
290.32,1070
276.55,3905
294.27,2626
297.407,332
265.37,5033
294.98,3012
289.07,2631
292.48,3839
288.02,1739
298.15,4721
278.55,4964
299.03,3410
291.23,2617
283.21,3832
266.42,2304
288.77,853
296.42,4748
256.86,3630
247.45,811
258.34,2169
264.89,3276
275.08,5169
269.97,876
268.14,6327
300.24,4423
303.66,3977
289.872,4908
301.49,4554
258.35,4545
260.48,6570
270.08,4551
266.63,368
303.81,4784
285.54,5329
261.79,4567
271.21,5177
266.14,464
295.82,1956
266.15,4748
252.53,274
254.84,3059
298.59,5320
290.51,599
297.32,5299
272.4,3572
296.69,3125
255.22,3141
276.99,3282
288.2,340
299.04,4203
256.89,803
280.29,3308
270.21,1080
271.51,329
279.9,462
273.29,2020
298.24,4823
270.15,3977
271.89,4927
301.17,5161
272.15,572
295.65,4531
292.68,6092
285.15,3811
288.86,2474
278.93,705
290.52,4635
273.89,2703
265.6,970
268.35,367
285.07,4631
298.94,3126
285.83,4365
288.44,617
288.97,2532
287.15,557
269.65,6190
288.31,381
289.45,427
254.82,3154
284.88,268
278.01,5181
251.8,6593
273.71,4428
291.9,3813
274.72,2176
293.51,400
296.1,322
278.89,856
285.55,4517
256.68,5993
293.98,3011
295.16,4193
267.62,2704
255.13,1235
262.37,5178
257.86,2126
276.542,418
294.65,5704
280.77,4321
273.03,5131
273.1,4654
285.89,274
290.3,1403
300.15,5109
280.53,6054
292.7,620
294.8,758
292.49,3267
259.01,2277
255.58,5102
296.4,4777
274.65,5448
276.62,4853
275.14,2555
295.05,3414
274.3,4739
281.86,5537
278.44,4015
277.73,4944
266.15,389
293.87,2027
297.14,514
280.81,2726
257.43,5778
279.29,5936
249.15,2691
302.64,7023
285.67,4523
284.07,1117
296,4816
283.99,384
266.85,2476
261.29,1738
268.69,1523
259.79,391
276.43,4671
269.89,1308
285.37,5685
270.49,1978
251.15,4547
258.39,558
280.8,4135
292.17,5074
289.48,5527
255.98,4763
270.94,404
296.83,325
255.62,779
280.68,6722
259.29,2407
284.89,4459
291.08,634
292.11,1507
275.66,344
271.15,302
290.15,4940
267.57,5963
268.35,819
283.86,360
265.88,4983
289.63,4497
294.15,660
296.08,4900
278.59,3253
257.08,4367
266.27,6505
268.42,386
295.27,3006
304.15,4568
267.01,5502
294.52,3253
248.66,758
280.56,4954
275.08,4470
289.96,6173
300.22,4744
274.93,2016
278.76,736
290.488,6291
287.72,1916
271.48,2496
260,4778
290.48,745
289.28,5982
283.22,2587
294.36,3184
255.94,1008
289.28,1179
270.99,3077
271.3,4025
288.48,501
280.43,2687
287.42,560
294.48,2988
255.22,793
283.47,2775
274.36,4550
283.23,6787
295.36,372
276.01,4598
270.93,2581
297.42,661
268.4,4193
267.96,763
265.12,4046
299.17,6390
283.38,378
254.42,1569
274.89,4777
286.29,4199
264.55,811
274.41,356
254.2,4504
291.88,4739
