holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,traffic_volume
None,267.89,0,0,90,Clouds,776
None,267.01,0,0,90,Clouds,589
None,266.14,0,0,90,Clouds,437
None,265.01,0,0,20,Clouds,433
None,264.42,0,0,20,Clouds,775
None,263.42,0,0,1,Clear,1316
None,262.71,0,0,20,Clouds,2436
None,264.14,0,0,20,Clouds,3358
None,265.52,0,0,20,Clouds,4139
None,267.02,0,0,20,Clouds,4449
None,268.15,0,0,20,Clouds,4967
None,269.29,0,0,20,Clouds,5177
None,270.27,0,0,20,Clouds,4821
None,270.27,0,0,20,Clouds,5455
None,270.72,0,0,20,Clouds,5458
None,270.58,0,0,75,Clouds,5013
None,270.15,0,0,20,Clouds,4590
None,268.72,0,0,1,Clear,4529
None,267.14,0,0,1,Clear,3916
None,266.64,0,0,1,Clear,3231
None,265.77,0,0,1,Clear,4122
None,265.27,0,0,1,Clear,3698
None,264.77,0,0,1,Clear,1974
None,264.65,0,0,1,Clear,1220
None,264.39,0,0,1,Clear,785
None,264.9,0,0,1,Clear,442
None,265.65,0,0,1,Clear,433
None,266.15,0,0,75,Clouds,494
None,267.52,0,0,90,Clouds,815
None,268.86,0,0,90,Clouds,1034
None,269.59,0,0,90,Clouds,1663
None,270.87,0,0,90,Clouds,2497
None,272.28,0,0,90,Clouds,3153
None,274.02,0,0,90,Clouds,3789
None,275.9,0,0,90,Clouds,4313
None,277.15,0,0,90,Clouds,4542
None,278.78,0,0,90,Clouds,4725
None,279.28,0,0,90,Clouds,4787
None,279.28,0,0,90,Clouds,4850
None,279.4,0,0,90,Clouds,4298
None,279.15,0,0,90,Clouds,3950
None,278.58,0,0,90,Clouds,3230
None,277.27,0,0,90,Clouds,2778
None,277.27,0,0,90,Clouds,2516
None,276.9,0,0,90,Clouds,4092
None,276.28,0,0,90,Clouds,1238
None,276.4,0,0,75,Clouds,656
None,275.65,0,0,75,Clouds,347
None,274.52,0,0,20,Clouds,302
None,273.78,0,0,20,Clouds,374
None,274.53,0,0,1,Clear,854
None,275.72,0,0,1,Clear,2478
None,276.01,0,0,1,Clear,5147
None,276.58,0,0,20,Clouds,6141
None,276.28,0,0,40,Clouds,5359
None,278.44,0,0,40,Clouds,4749
None,280.58,0,0,40,Clouds,4122
None,281.65,0,0,40,Clouds,4362
None,281.77,0,0,75,Clouds,4606
None,282.29,0,0,75,Clouds,4739
None,282.15,0,0,1,Clear,5045
None,282.72,0,0,1,Clear,5630
None,282.15,0,0,1,Clear,6260
None,282.01,0,0,90,Clouds,5915
None,281.14,0,0,90,Clouds,4569
None,280.15,0,0,90,Clouds,3222
None,279.58,0,0,75,Clouds,2531
None,279.29,0,0,90,Clouds,2072
None,278.58,0,0,90,Clouds,3146
None,278.15,0,0,90,Clouds,1451
None,277.65,0,0,90,Clouds,616
None,278.15,0,0,90,Clouds,426
None,277.96,0,0,90,Clouds,278
None,277.66,0,0,90,Clouds,389
None,277.17,0,0,90,Clouds,823
None,276.62,0.51,0,90,Rain,2615
None,276.57,0.25,0,90,Rain,5338
None,276.35,0.25,0,90,Rain,6418
None,275.96,0.51,0,90,Rain,5297
None,276.04,0,0,90,Clouds,4871
None,276.35,0,0,90,Clouds,4278
None,276.85,0,0,90,Clouds,4577
None,277.27,0,0,90,Clouds,4717
None,277.83,0,0,90,Clouds,4856
None,278.39,0,0,90,Clouds,5124
None,278.69,0,0,90,Clouds,5665
None,278.7,0,0,75,Clouds,6367
None,278.41,0,0,75,Clouds,6120
None,277.47,0,0,75,Clouds,4565
None,276.47,0,0,75,Clouds,3230
None,275.31,0,0,75,Clouds,2839
None,274.56,0,0,40,Clouds,2679
None,273.55,0,0,20,Clouds,3751
None,272.72,0,0,20,Clouds,1175
None,271.82,0,0,20,Clouds,550
None,270.65,0,0,20,Clouds,334
None,269.86,0,0,20,Clouds,237
None,268.99,0,0,20,Clouds,369
None,268.02,0,0,20,Clouds,809
None,266.66,0,0,20,Clouds,2613
None,265.9,0,0,1,Clear,5548
None,265.26,0,0,20,Clouds,6383
None,264.77,0,0,20,Clouds,5694
None,265.44,0,0,20,Clouds,5306
None,266.47,0,0,1,Clear,4535
None,267.21,0,0,40,Clouds,4785
None,268.34,0,0,75,Clouds,4824
None,269.15,0,0,75,Clouds,4815
None,269.94,0,0,75,Clouds,5378
None,270.29,0,0,75,Clouds,5818
None,270.67,0,0,40,Clouds,6462
None,270.77,0,0,20,Clouds,6039
None,270.57,0,0,20,Clouds,4631
None,269.85,0,0,20,Clouds,3368
None,269.4,0,0,40,Clouds,2803
None,268.8,0,0,75,Clouds,2288
None,267.48,0,0,40,Clouds,2456
None,266.88,0,0,1,Clear,2451
None,266.56,0,0,20,Clouds,634
None,266.52,0,0,20,Clouds,373
None,267.63,0,0,75,Clouds,241
None,268.42,0,0,90,Clouds,386
None,269.72,0,0,90,Clouds,841
None,269.57,0,0,90,Clouds,2623
None,269.3,0,0,75,Clouds,5446
None,268.78,0,0,20,Clouds,6331
None,269.15,0,0,1,Clear,5626
None,271.03,0,0,1,Clear,5068
None,274.29,0,0,1,Clear,4492
None,276.15,0,0,1,Clear,4803
None,278.01,0,0,1,Clear,5104
None,279.78,0,0,1,Clear,5055
None,280.53,0,0,1,Clear,5419
None,281.15,0,0,1,Clear,5884
None,281.78,0,0,20,Clouds,6598
None,281.77,0,0,20,Clouds,5988
None,281.86,0,0,40,Clouds,4523
None,280.89,0,0,20,Clouds,3382
None,280.43,0,0,20,Clouds,3068
None,279.52,0,0,20,Clouds,3788
None,279.27,0,0,20,Clouds,3180
None,279.15,0,0,75,Clouds,1290
None,278.97,0,0,20,Clouds,673
None,279.02,0,0,20,Clouds,412
None,278.65,0,0,75,Clouds,303
None,277.57,0,0,75,Clouds,394
None,277.17,0,0,75,Clouds,719
None,276.82,0,0,75,Clouds,2428
None,276.2,0,0,75,Clouds,5249
None,276.01,0,0,75,Clouds,6085
None,275.72,0,0,75,Clouds,5727
None,275.76,0,0,90,Clouds,5088
None,276.22,0,0,75,Clouds,4702
None,276.96,0,0,90,Clouds,5220
None,277.61,0,0,90,Clouds,5419
None,277.86,0,0,90,Clouds,5586
None,278.34,0,0,75,Clouds,5589
None,278.36,0,0,75,Clouds,5925
None,277.37,0,0,75,Clouds,6316
None,276.67,0,0,40,Clouds,5744
None,275.72,0,0,20,Clouds,4490
None,274.46,0,0,1,Clear,3737
None,273.45,0,0,1,Clear,3012
None,272.47,0,0,1,Clear,2863
None,271.57,0,0,1,Clear,2505
None,270.83,0,0,20,Clouds,1627
None,269.66,0,0,20,Clouds,998
None,269.09,0,0,1,Clear,632
None,268.38,0,0,20,Clouds,519
None,267.72,0,0,75,Clouds,355
None,267.19,0,0,75,Clouds,372
None,266.38,0,0,75,Clouds,656
None,266.19,0,0,40,Clouds,1231
None,265.7,0,0,75,Clouds,2143
None,266.03,0,0,90,Clouds,3299
None,266.77,0,0,90,Clouds,3641
None,268.22,0,0,90,Clouds,4043
None,269.78,0,0,75,Clouds,4380
None,270.54,0,0,75,Clouds,4636
None,271.07,0,0,90,Clouds,4734
None,271.48,0,0,90,Clouds,4794
None,271.76,0,0,90,Clouds,4893
None,271.97,0,0,90,Clouds,4548
None,272.05,0,0,75,Clouds,4531
None,271.81,0,0,75,Clouds,4126
None,270.73,0,0,75,Clouds,3647
None,269.8,0,0,75,Clouds,3003
None,269.25,0,0,75,Clouds,3252
None,268.29,0,0,75,Clouds,4358
None,267.3,0,0,20,Clouds,2172
None,266.49,0,0,1,Clear,1400
None,265.64,0,0,1,Clear,981
None,264.77,0,0,1,Clear,683
None,263.77,0,0,1,Clear,368
None,263.58,0,0,1,Clear,294
None,262.14,0,0,1,Clear,438
None,261.86,0,0,1,Clear,737
None,261.29,0,0,1,Clear,1022
None,261.29,0,0,1,Clear,1738
None,262.78,0,0,1,Clear,2693
None,263.97,0,0,1,Clear,3726
None,264.95,0,0,1,Clear,3757
None,266.1,0,0,1,Clear,4331
None,267.5,0,0,1,Clear,4429
None,268.37,0,0,20,Clouds,4362
None,269.14,0,0,40,Clouds,4186
None,269.26,0,0,75,Clouds,4108
None,269.43,0,0,90,Clouds,4003
None,269.23,0,0,90,Clouds,3537
None,268.68,0,0,90,Clouds,3424
None,268.33,0,0,75,Clouds,2536
None,267.96,0,0,75,Clouds,2058
None,267.76,0,0,75,Clouds,1554
None,267.83,0,0,90,Clouds,879
None,268.13,0,0,90,Clouds,497
None,268.05,0,0,75,Clouds,318
None,268.19,0,0,90,Clouds,218
None,268.39,0,0,90,Clouds,328
None,268.5,0,0,90,Clouds,781
None,268.48,0,0,90,Clouds,2565
None,268.72,0,0,90,Clouds,5424
None,268.93,0,0,90,Clouds,6306
None,269.29,0,0,90,Clouds,5266
None,269.37,0,0,90,Clouds,3929
None,269.76,0.25,0,90,Rain,3556
None,270.2,0.25,0,90,Rain,3716
None,271.51,0.25,0,90,Rain,4189
None,272.79,0.25,0,90,Rain,4450
None,273.82,0.25,0,90,Rain,4931
None,274.49,0.38,0,90,Rain,5607
None,274.94,0.25,0,20,Rain,6227
None,274.93,0.25,0,90,Rain,5788
None,274.5,0.25,0,20,Rain,4276
None,274.34,0,0,75,Clouds,2958
None,273.64,0,0,40,Clouds,2652
None,273.36,0,0,40,Clouds,2639
None,273.25,0,0,90,Clouds,1623
None,272.97,0,0,90,Clouds,1054
None,272.71,0,0,75,Clouds,659
None,272.35,0,0,75,Clouds,405
None,272.28,0,0,75,Clouds,290
None,271.94,0,0,75,Clouds,418
None,271.99,0,0,75,Clouds,842
None,271.98,0,0,90,Clouds,2623
None,271.97,0,0,90,Clouds,5637
None,271.83,0,0,90,Clouds,6291
None,271.48,0,0,90,Clouds,5619
None,271.7,0,0,90,Clouds,4782
None,272.81,0,0,90,Clouds,4240
None,273.3,0.25,0,1,Rain,4492
None,274.29,0.25,0,90,Rain,4732
None,274.78,0.25,0,90,Rain,4787
None,274.88,0.25,0,90,Rain,5104
None,274.91,0,0,90,Clouds,5614
None,275.02,0.25,0,90,Rain,6309
None,275,0.25,0,90,Rain,5968
None,274.07,0,0,90,Clouds,4315
None,273.08,0,0,90,Clouds,2988
None,272.51,0.25,0,90,Rain,2396
None,272.35,0.51,0,90,Rain,1956
None,272.06,0.76,0,90,Rain,1958
None,271.71,0.76,0,90,Rain,1474
None,271.33,0.25,0,90,Rain,481
None,270.96,0.25,0,90,Rain,350
None,270.69,0.25,0,90,Rain,289
None,270.57,0,0,90,Clouds,393
None,270.49,0,0,90,Clouds,829
None,270.15,0,0,90,Clouds,2562
None,270.08,0.25,0,90,Rain,4966
None,270.05,0.25,0,90,Rain,5174
None,270.35,0,0,90,Clouds,5333
None,270.68,0,0,90,Clouds,4714
None,271.71,0,0,90,Clouds,4071
None,272.73,1.02,0,90,Rain,4147
None,273.65,0.54,0,90,Rain,4518
None,274.1,0.7,0,90,Rain,4676
None,274.4,0.54,0,90,Rain,4945
None,274.76,0.48,0,90,Rain,5623
None,275.01,0.48,0,90,Rain,6140
None,275.2,0.48,0,90,Rain,6068
None,275.27,0.29,0,90,Rain,4429
None,274.94,0.3,0,75,Rain,3197
None,274.3,0.25,0,75,Rain,2820
None,273.53,0,0,75,Clouds,2616
None,272.9,0,0,75,Clouds,1725
None,271.83,0,0,40,Clouds,1046
None,270.68,0,0,20,Clouds,527
None,269.49,0,0,20,Clouds,328
None,268.87,0,0,1,Clear,237
None,268.48,0,0,1,Clear,387
None,268.03,0,0,40,Clouds,812
None,267.65,0,0,90,Clouds,2603
None,268.98,0,0,90,Clouds,5449
None,268.97,0,0,40,Clouds,6469
None,269.09,0,0,40,Clouds,5826
None,270.61,0,0,90,Clouds,5115
None,272.38,0.25,0,75,Rain,4407
None,275.32,0.3,0,40,Rain,4752
None,276.88,0.48,0,40,Rain,4956
None,277.85,0.4,0,40,Rain,5066
None,279.01,0.64,0,20,Rain,5656
None,279.47,0,0,40,Clouds,5714
None,279.6,0,0,40,Clouds,6585
None,279.63,0,0,40,Clouds,6103
None,279.07,0,0,20,Clouds,4494
None,278.37,0,0,20,Clouds,3630
None,276.09,0,0,20,Clouds,3158
None,275.12,0,0,20,Clouds,3146
None,274.54,0,0,1,Clear,2164
None,273.98,0,0,1,Clear,1198
None,273.57,0,0,1,Clear,694
None,272.78,0,0,1,Clear,381
None,272.83,0,0,75,Clouds,300
None,273.09,0,0,75,Clouds,401
None,273.09,0,0,75,Clouds,775
None,273,0,0,90,Clouds,2466
None,273.22,0,0,90,Clouds,5409
None,273.85,0,0,90,Clouds,6177
None,274.05,0,0,90,Clouds,5362
None,274.57,0,0,90,Clouds,4773
None,275.2,0,0,75,Clouds,4578
None,277.3,0,0,90,Clouds,4938
None,278.64,0,0,75,Clouds,5301
None,279.24,0,0,75,Clouds,4933
None,278.26,0,0,90,Clouds,5477
None,276.73,0,0,90,Clouds,5646
None,276.25,0.25,0,90,Rain,6290
None,275.91,0.25,0,90,Rain,5519
None,275.44,0,0,90,Clouds,4478
None,274.72,0,0,90,Clouds,3374
None,273.87,0,0,90,Clouds,2793
None,272.67,0,0,90,Clouds,3761
None,271.43,0,0,90,Clouds,2474
None,270.22,0,0,90,Clouds,1742
None,267.88,0,0,90,Clouds,992
None,266.18,0,0,90,Clouds,667
None,264.33,0,0,20,Clouds,534
None,263.19,0,0,1,Clear,389
None,262.28,0,0,1,Clear,373
None,261.51,0,0,1,Clear,697
None,260.6,0,0,1,Clear,1217
None,260.08,0,0,20,Clouds,1849
None,259.84,0,0,20,Clouds,2660
None,260.33,0,0,20,Clouds,3456
None,261.5,0,0,20,Clouds,3797
None,262.85,0,0,20,Clouds,4310
None,263.9,0,0,20,Clouds,4821
None,265.44,0,0,20,Clouds,4647
None,266.12,0,0,20,Clouds,4717
None,266.76,0,0,20,Clouds,4948
None,266.71,0,0,20,Clouds,6016
None,266.6,0,0,40,Clouds,4390
None,266.42,0,0,75,Clouds,3951
None,265.93,6.6,0,75,Rain,3415
None,264.83,0,0,40,Clouds,2864
None,264.44,0,0,20,Clouds,2861
None,263.86,0,0,20,Clouds,3289
None,263.24,0,0,1,Clear,1870
None,262.75,0,0,1,Clear,1142
None,262.23,0,0,1,Clear,730
None,261.45,0,0,1,Clear,596
None,260.87,0,0,1,Clear,323
None,260.14,0,0,1,Clear,283
None,259.86,0,0,1,Clear,435
None,259.37,0,0,1,Clear,746
None,259.05,0,0,1,Clear,1009
None,259.92,0,0,75,Clouds,1582
None,262.06,0,0,40,Clouds,2405
None,263.59,0,0,75,Clouds,3279
None,265.16,0,0,90,Clouds,3418
None,266.25,0,0,90,Clouds,4103
None,267.06,0,0,90,Clouds,4587
None,267.89,0,0,90,Clouds,4457
None,268.5,0,0,90,Clouds,4477
None,268.67,0,0,90,Clouds,4134
None,268.99,0,0,75,Clouds,3857
None,268.94,0,0,75,Clouds,3436
None,268.39,0,0,75,Clouds,2812
None,267.65,0,0,75,Clouds,2480
None,266.6,0,0,75,Clouds,2079
None,265.8,0,0,75,Clouds,1482
None,265.16,0,0,20,Clouds,903
None,264.64,0,0,90,Clouds,442
None,264.28,0,0,90,Clouds,303
None,263.7,0,0,75,Clouds,212
None,263.53,0,0,75,Clouds,348
None,263.41,0,0,20,Clouds,795
None,262.85,0,0,40,Clouds,2597
None,262.79,0,0,75,Clouds,5528
None,263.65,0,0,75,Clouds,6529
None,264.7,0,0,90,Clouds,5609
None,266.64,0,0,90,Clouds,4705
None,267.72,0.25,0,90,Rain,3901
None,268.87,0.25,0,90,Rain,4067
None,270.51,0.25,0,90,Rain,4232
None,271.14,0.31,0,90,Rain,4481
None,271.52,0.28,0,75,Rain,5068
None,271.93,0.25,0,75,Rain,5515
None,271.93,0.25,0,75,Rain,6194
None,271.59,0,0,75,Clouds,5878
None,271.05,0.25,0,75,Rain,4022
None,270.01,0.25,0,75,Rain,3001
None,269.04,0,0,75,Clouds,2590
None,268.46,0,0,75,Clouds,2232
None,267.7,0,0,40,Clouds,1420
None,267.68,0,0,40,Clouds,881
None,267.86,0,0,75,Clouds,468
None,267.06,0,0,90,Clouds,306
None,265.12,0,0,40,Clouds,219
None,263.7,0,0,20,Clouds,346
None,262.54,0,0,75,Clouds,800
None,261.99,0,0,75,Clouds,2666
None,260.97,0,0,20,Clouds,5733
None,260.63,0,0,1,Clear,6538
None,260.91,0,0,1,Clear,5702
None,261.77,0,0,20,Clouds,5082
None,262.99,0,0,20,Clouds,4278
None,264.46,0,0,20,Clouds,4737
None,265.65,0,0,40,Clouds,4808
None,266.49,0,0,20,Clouds,4766
None,267.4,0,0,40,Clouds,5325
None,267.71,0,0,75,Clouds,5960
None,268.13,0,0,75,Clouds,6482
None,268.04,0.25,0,90,Rain,6216
None,267.95,0,0,90,Clouds,4470
None,267.58,0,0,75,Clouds,3466
None,266.46,0,0,40,Clouds,2808
None,265.18,0,0,20,Clouds,2303
None,263.59,0,0,1,Clear,1824
None,262.79,0,0,1,Clear,1037
None,262.17,0,0,1,Clear,535
None,261.77,0,0,1,Clear,327
None,261.51,0,0,1,Clear,240
None,261.57,0,0,1,Clear,367
None,261.79,0,0,1,Clear,843
None,261.86,0,0,1,Clear,2686
None,262.67,0,0,75,Clouds,5705
None,263.87,0,0,75,Clouds,6641
None,265.15,0,0,90,Clouds,5909
None,266.58,0,0,90,Clouds,4926
None,267.6,0,0,90,Clouds,4397
None,270.31,0,0,75,Clouds,4681
None,272.9,0,0,75,Clouds,5007
None,274.18,0,0,75,Clouds,4857
None,275.71,0,0,75,Clouds,5384
None,276.36,0,0,75,Clouds,5901
None,276.84,0,0,90,Clouds,6470
None,277.34,0,0,90,Clouds,6299
None,277.41,0,0,90,Clouds,4715
None,276.82,0,0,90,Clouds,3245
None,276.32,0,0,75,Clouds,3192
None,276.03,0,0,90,Clouds,4486
None,276.58,0,0,90,Clouds,2168
None,277.07,0,0,90,Clouds,1298
None,277.37,0,0,90,Clouds,696
None,277.54,0,0,90,Clouds,342
None,277.35,0,0,90,Clouds,237
None,277.06,0,0,90,Clouds,339
None,276.72,0,0,90,Clouds,834
None,276.67,0.25,0,90,Rain,2693
None,276.7,0.25,0,90,Rain,5217
None,276.58,0.25,0,90,Rain,6218
None,276.45,0.25,0,90,Rain,5646
None,276.45,0.26,0,90,Rain,5480
None,276.39,0.28,0,90,Rain,4360
None,276.47,0.28,0,90,Rain,4656
None,276.47,0.44,0,90,Rain,5092
None,276.43,0.94,0,90,Rain,5078
None,276.36,2.05,0,90,Rain,5295
None,275.8,1.87,0,90,Rain,5713
None,274.57,1.14,0,90,Rain,6060
None,273.95,0.59,0,90,Rain,5661
None,273.89,0.52,0,90,Rain,4491
None,273.85,0.71,0,90,Rain,3020
None,273.51,0.36,0,90,Rain,2712
None,273.28,0.32,0,90,Rain,2497
None,272.87,0.25,0,90,Rain,1925
None,272.68,0.25,0,90,Rain,1074
None,272.52,0,0,90,Clouds,582
None,272.46,0,0,90,Clouds,376
None,272.39,0,0,90,Clouds,286
None,272.32,0,0,90,Clouds,429
None,272.02,0.3,0,90,Rain,799
None,271.8,0,0,90,Clouds,2532
None,271.24,0,0,90,Clouds,5471
None,270.41,0,0,40,Clouds,6342
None,270.28,0,0,75,Clouds,5889
None,270.9,0.25,0,40,Rain,5116
None,272.11,0.44,0,20,Rain,4774
None,273.27,0.58,0,20,Rain,5146
None,274.46,0.68,0,75,Rain,5638
None,275.01,0.6,0,75,Rain,5777
None,275.5,0.36,0,75,Rain,5674
None,275.55,0.25,0,90,Rain,6172
None,275.64,0.25,0,90,Rain,6421
None,274.98,0.25,0,90,Rain,5974
None,274.52,0,0,90,Clouds,4869
None,274.27,0,0,90,Clouds,3645
None,273.45,0,0,90,Clouds,2859
None,272.52,0.25,0,90,Rain,2786
None,271.28,0.25,0,40,Rain,2584
None,270.6,0,0,1,Clear,1661
None,269.72,0,0,1,Clear,1074
None,269.19,0,0,20,Clouds,644
None,268.68,0,0,1,Clear,561
None,267.96,0,0,1,Clear,386
None,267.37,0,0,1,Clear,372
None,266.88,0,0,1,Clear,701
None,266.19,0,0,1,Clear,1300
None,265.84,0,0,20,Clouds,2084
None,267.75,0,0,1,Clear,3057
None,270.65,0,0,1,Clear,4140
None,273.59,0,0,1,Clear,4112
None,275.53,0.25,0,1,Rain,4579
None,276.46,0.25,0,1,Rain,4917
None,277.17,0.25,0,1,Rain,5225
None,278.04,0,0,20,Clouds,5114
None,278.55,0,0,20,Clouds,4780
None,279.19,0,0,20,Clouds,4815
None,279.12,0,0,20,Clouds,4665
None,278.74,0,0,20,Clouds,4283
None,277.82,0,0,20,Clouds,3956
None,276.41,0,0,40,Clouds,2970
None,275.86,0,0,40,Clouds,2877
None,275.6,0,0,40,Clouds,3008
None,275.33,0,0,20,Clouds,2507
None,275.17,0,0,1,Clear,1472
None,275.35,0,0,1,Clear,748
None,275.78,0,0,20,Clouds,579
None,276.27,0,0,75,Clouds,350
None,276.81,0,0,40,Clouds,292
None,276.96,0,0,75,Clouds,496
None,276.92,0,0,40,Clouds,834
None,276.61,0,0,20,Clouds,1158
None,277.54,0,0,40,Clouds,1799
None,278.83,0,0,20,Clouds,2727
None,280.11,0,0,20,Clouds,3532
None,281.6,0,0,20,Clouds,3794
None,283.41,0,0,40,Clouds,4301
None,284.65,0,0,40,Clouds,4652
None,285.62,0,0,75,Clouds,4503
None,286.27,0,0,75,Clouds,4198
None,287.12,0,0,75,Clouds,4341
None,287.27,0,0,75,Clouds,3915
None,286.78,0,0,75,Clouds,3518
None,285.05,0,0,90,Clouds,3018
None,283.57,0,0,90,Clouds,2692
None,282.69,0,0,75,Clouds,3476
None,281.71,0,0,75,Clouds,1849
None,281.19,0,0,75,Clouds,997
None,280.9,0,0,40,Clouds,582
None,280.93,0,0,75,Clouds,365
None,280.73,0,0,75,Clouds,359
None,280.81,0,0,90,Clouds,364
None,280.83,0,0,90,Clouds,837
None,280.98,0,0,90,Clouds,2613
None,280.95,0,0,90,Clouds,5533
None,280.41,0,0,90,Clouds,6318
None,280.71,0,0,90,Clouds,5535
None,281.11,0,0,90,Clouds,4848
None,280.7,0.44,0,90,Rain,4177
None,280.61,0.36,0,90,Rain,4379
None,280.69,0.25,0,90,Rain,4731
None,281.45,0,0,90,Clouds,4816
None,283.26,0,0,75,Clouds,5060
None,284.39,0.25,0,90,Rain,5431
None,284.4,0.25,0,90,Rain,6121
None,284.96,0,0,90,Clouds,5827
None,285.83,0,0,1,Clear,4188
None,285.82,0.25,0,75,Rain,3121
None,285,0.42,0,90,Rain,2510
None,282.97,0.68,0,90,Rain,2111
None,277.4,0,0,90,Clouds,1446
None,274.62,0,0,90,Clouds,1000
None,272.84,0,0,90,Clouds,544
None,272.32,0,0,90,Clouds,341
None,272.19,0,0,90,Clouds,233
None,271.84,0,0,90,Clouds,381
None,270.75,0,0,90,Clouds,787
None,268.93,0,0,90,Clouds,2577
None,268.06,0,0,90,Clouds,5511
None,267.35,0,0,90,Clouds,6310
None,266.77,0,0,90,Clouds,5565
None,266.67,0,0,90,Clouds,4845
None,267.14,0.25,0,90,Rain,4223
None,269.03,0,0,90,Clouds,4578
None,270.68,0,0,40,Clouds,4760
None,271.88,0.27,0,40,Rain,4905
None,273.03,0.33,0,1,Rain,5131
None,274.33,0.25,0,20,Rain,5579
None,274.9,0,0,20,Clouds,6397
None,275.33,0,0,20,Clouds,6121
None,275.27,0,0,20,Clouds,3912
None,274.52,0,0,40,Clouds,3210
None,273.44,0,0,40,Clouds,2797
None,272.31,0,0,40,Clouds,2407
None,271.51,0,0,75,Clouds,1618
None,270.96,0,0,40,Clouds,987
None,270.35,0,0,40,Clouds,564
None,269.78,0,0,75,Clouds,316
None,269.37,0,0,75,Clouds,269
None,268.55,0,0,20,Clouds,366
None,267.92,0,0,1,Clear,804
None,266.96,0,0,1,Clear,2651
None,266.49,0,0,1,Clear,5691
None,266.27,0,0,20,Clouds,6505
None,267.67,0,0,20,Clouds,6023
None,269.63,0,0,20,Clouds,5221
None,272.21,0,0,20,Clouds,4502
None,273.7,0,0,20,Clouds,4836
None,275.27,0,0,20,Clouds,5017
None,276.24,0,0,75,Clouds,5025
None,277.39,0,0,90,Clouds,5340
None,277.94,0,0,75,Clouds,5834
None,278.22,0,0,90,Clouds,6641
None,278.03,0,0,90,Clouds,6252
None,276.99,0,0,90,Clouds,3282
None,276.65,0,0,90,Clouds,2758
None,276.36,0,0,90,Clouds,2408
None,276.3,0,0,90,Clouds,1652
None,276.36,0,0,90,Clouds,1008
None,276.41,0,0,90,Clouds,592
None,276.6,0,0,90,Clouds,335
None,276.6,0,0,90,Clouds,260
None,276.34,0,0,90,Clouds,355
None,276.23,0,0,90,Clouds,786
None,275.86,0.25,0,90,Rain,2663
None,275.11,0.25,0,90,Rain,5477
None,274.47,0,0,90,Clouds,6421
None,274.14,0,0,90,Clouds,5565
None,273.87,0,0,90,Clouds,5060
None,273.9,0.32,0,90,Rain,4526
None,274.22,0.25,0,90,Rain,4788
None,274.53,0.25,0,90,Rain,5062
None,274.51,0.25,0,90,Rain,5083
None,274.23,0.76,0,90,Rain,5174
None,273.72,0.52,0,90,Rain,5454
None,273.46,0.28,0,90,Rain,5835
None,273.11,0.25,0,90,Rain,5329
None,272.91,0.38,0,90,Rain,3439
None,272.77,0.51,0,90,Rain,2472
None,272.67,0.64,0,90,Rain,2004
None,272.24,3.05,0,90,Rain,1888
None,271.74,3.05,0,90,Rain,1548
None,271.63,2.03,0,90,Rain,1100
None,271.35,2.29,0,90,Rain,528
None,271.06,2.03,0,90,Rain,375
None,270.82,1.02,0,90,Rain,305
None,270.74,0,0,90,Clouds,355
None,270.57,0,0,90,Clouds,736
None,269.96,0.25,0,90,Rain,2085
None,269.68,0,0,90,Clouds,3287
None,269.89,0,0,90,Clouds,2578
None,270.36,0.51,0,90,Rain,3305
None,271.07,0.51,0,90,Rain,3869
None,272.07,0.51,0,90,Rain,3148
None,273.06,0.76,0,90,Rain,3462
None,274.06,0.57,0,90,Rain,3907
None,274.89,1.11,0,90,Rain,4124
None,275.81,2.13,0,90,Rain,4561
None,276.79,2.1,0,75,Rain,4811
None,277.3,1.63,0,40,Rain,5663
None,277.77,1.38,0,20,Rain,5084
None,277.89,0.96,0,20,Rain,4103
None,277.61,0.51,0,1,Rain,3271
None,276.19,0.32,0,1,Rain,2758
None,274.89,0,0,1,Clear,2625
None,273.85,0,0,1,Clear,2726
None,273.29,0.25,0,1,Rain,1665
None,272.75,0,0,1,Clear,1102
None,272.07,0,0,1,Clear,666
None,271.35,0,0,1,Clear,567
None,270.4,0,0,1,Clear,377
None,269.84,0,0,1,Clear,363
None,269.13,0,0,1,Clear,664
None,268.4,0,0,1,Clear,1284
None,268.04,0,0,40,Clouds,1972
None,269.55,0,0,40,Clouds,2974
None,271.74,0.25,0,40,Rain,3813
None,274.54,0.41,0,20,Rain,4232
None,276.29,0.51,0,1,Rain,4497
None,277.61,0.57,0,1,Rain,4949
None,278.79,0.81,0,1,Rain,4559
None,279.87,0.76,0,1,Rain,4847
None,280.76,0.25,0,40,Rain,4696
None,281.62,0,0,40,Clouds,4665
None,281.87,0,0,40,Clouds,4267
None,281.56,0,0,75,Clouds,4117
None,281.1,0,0,75,Clouds,3247
None,280.28,0,0,75,Clouds,2749
None,279.6,0,0,75,Clouds,4046
None,279.1,0,0,40,Clouds,3949
None,278.49,0,0,20,Clouds,2277
None,278.1,0,0,20,Clouds,1277
None,278.19,0,0,75,Clouds,793
None,278.42,0,0,75,Clouds,574
None,278.69,0,0,75,Clouds,376
None,278.77,0,0,75,Clouds,297
None,278.57,0,0,20,Clouds,443
None,278.21,0,0,40,Clouds,723
None,278.04,0,0,75,Clouds,1095
None,278.39,0,0,40,Clouds,1715
None,279.71,0,0,40,Clouds,2682
None,281.21,0,0,20,Clouds,3515
