holiday,traffic_volume
None,836
None,380
None,5298
None,4167
None,2506
None,381
None,601
None,2734
None,1097
None,707
None,2604
None,4267
None,368
None,5001
None,1962
None,3764
None,4117
None,6579
None,3117
None,1116
None,395
None,2875
None,2727
None,5917
None,3166
None,2747
None,4337
None,4682
None,311
None,5549
None,5023
None,2030
None,5464
None,6321
None,6234
None,4524
None,5276
None,2154
Thanksgiving Day,763
None,866
None,2731
None,440
None,4584
None,1945
None,5814
None,3442
None,2461
None,4234
None,3959
None,1407
None,3074
None,5676
None,6739
None,1062
None,2590
None,5714
None,4784
None,3917
None,478
None,336
None,5687
None,297
None,4521
None,6672
None,3375
None,4320
None,1825
None,4473
None,721
None,5050
None,1409
None,3866
None,5786
None,4646
None,568
None,5460
None,4734
None,2612
None,5912
None,1480
None,1264
None,3423
None,296
None,332
None,4834
None,4065
None,371
None,5880
None,736
None,1577
None,4941
None,5153
None,5725
None,1071
None,260
None,1082
None,4233
None,5319
None,3611
None,4471
None,5064
None,4746
None,4872
None,4338
None,4688
None,4068
None,1141
None,1970
None,414
None,686
None,860
None,2807
None,5035
None,2591
None,5021
None,3415
None,3923
None,1928
None,2706
None,664
None,4906
None,6
None,4707
None,2756
None,2657
None,5331
None,5190
None,795
None,5593
None,4212
None,2855
None,5265
None,1991
None,525
None,4084
None,4473
None,288
None,3058
None,1312
None,4739
None,2014
None,6942
None,6885
None,5255
None,4483
None,2107
None,2754
None,4386
None,6358
None,6359
None,529
None,357
None,1331
None,5136
None,2736
None,5437
None,5224
None,5826
None,2107
None,597
None,3238
None,2122
None,5007
None,3813
None,5965
None,2851
None,940
None,1138
None,6339
None,2269
None,5086
None,1031
None,483
None,1463
None,1447
None,6189
None,2065
None,2506
None,6045
None,4251
None,4095
None,967
None,5043
None,2463
None,3745
None,1821
None,3960
None,3748
None,2115
None,3165
None,4039
None,2943
None,2694
None,3745
None,6511
None,1117
None,2570
None,5880
None,773
None,4542
None,4611
None,4370
None,2974
None,5995
None,6295
None,5750
None,2949
None,1057
None,4256
None,1872
None,566
None,4049
None,6045
None,3405
None,734
None,1101
None,4739
None,795
None,764
None,3008
None,2844
None,3595
None,5011
None,4510
None,5597
None,5599
None,2504
None,580
None,3162
None,5952
None,6198
None,5330
None,6712
None,2478
None,5144
None,6534
None,4611
None,1356
None,1001
None,4678
None,4332
None,4569
None,3888
None,4714
None,5165
None,1802
None,5030
None,452
None,2125
None,1555
None,4596
None,4623
None,4853
None,300
None,217
None,2649
None,735
None,1614
None,6713
None,714
None,2948
None,368
None,323
None,283
None,4846
None,3793
None,2709
None,872
None,2069
None,4528
None,376
None,1866
None,2484
None,4580
None,622
None,4964
None,4077
None,332
None,5511
None,4806
None,812
None,904
None,5433
None,1392
None,735
None,4553
None,3636
None,4265
None,5999
None,1590
None,5821
None,3764
None,3056
None,4099
None,346
None,4429
None,6608
None,4582
None,2287
None,2394
None,1284
None,270
None,5960
None,930
None,898
None,6274
None,2983
None,2650
None,2892
None,5358
None,2865
None,4477
None,5476
None,345
None,5173
None,3726
None,4535
None,2510
None,5299
None,3688
None,2969
None,307
None,3361
None,5242
None,4386
None,563
None,6408
None,6077
None,2588
None,3002
None,5538
None,341
None,491
None,4866
None,683
None,519
None,2943
None,4537
None,4836
None,4072
None,4849
None,5691
None,4338
None,3178
None,6462
None,905
None,5947
None,423
None,389
None,3288
None,1945
None,326
None,4927
None,6192
None,640
None,955
None,3357
None,5108
None,3944
None,5750
None,5844
None,2705
None,2875
None,588
None,3102
None,358
None,2601
None,4238
None,5457
None,4949
None,6030
None,5548
None,2833
None,374
None,2061
None,4540
None,4149
None,341
None,3022
None,4724
None,7015
None,6036
None,4824
None,541
None,3449
None,5935
None,623
None,2885
None,3642
None,5963
None,4981
None,3224
None,5593
None,312
None,5537
None,3054
None,744
None,6744
None,2837
None,4748
None,3584
None,2740
None,2609
None,6505
None,2863
None,490
None,713
None,4050
None,1306
None,3998
None,6543
None,6562
None,4398
None,6653
None,329
None,3843
None,5347
None,5602
None,2679
None,3943
None,4402
None,721
None,999
None,964
None,3675
None,1172
None,5837
None,2754
None,4952
None,372
None,1260
None,4538
None,4308
None,5306
None,4338
None,4558
None,810
None,4677
None,2777
None,722
None,4425
None,4785
None,637
Columbus Day,455
None,4939
None,3017
None,4324
None,2460
None,4403
None,5017
None,250
None,3612
None,4463
None,5810
None,4260
None,4842
None,5471
None,1700
None,5258
None,343
None,972
None,4161
None,4935
None,4558
None,5414
None,4641
None,4628
None,998
None,4422
None,6530
None,819
None,2293
None,4925
None,853
None,4634
None,3854
None,2788
None,2863
None,1559
None,2545
None,5136
None,2356
None,1382
None,3159
None,1785
None,392
None,315
None,1797
None,3364
None,4556
None,613
None,5416
None,324
None,4779
None,4760
None,356
None,805
None,6585
None,4687
None,356
None,2711
None,829
None,2327
None,6860
None,6472
None,4813
None,477
None,638
None,3422
None,6317
None,760
None,4994
None,4738
None,5751
None,3660
None,4282
None,4142
None,910
None,5840
None,5556
None,1738
None,3147
None,606
None,4692
None,5321
None,4945
None,4546
None,5020
None,2476
None,4938
None,4723
None,5891
None,2351
None,4344
None,2935
None,910
None,841
None,4958
None,6461
None,6036
None,4649
None,350
None,2825
None,3918
None,2823
None,519
None,1630
None,2981
None,5953
None,2591
None,2578
None,734
None,3340
None,4135
None,6338
None,2791
None,4901
None,1424
None,4630
None,342
None,1037
None,1564
None,4529
None,521
None,1838
None,5806
None,5526
None,2465
None,4607
None,4737
None,5099
None,593
None,1520
None,3073
None,473
None,5551
None,578
None,2042
None,964
None,1631
None,5264
None,5573
None,874
None,4737
None,3013
None,668
None,242
None,6114
None,2782
None,2713
None,4441
None,348
None,5100
None,1802
None,5955
None,6968
None,453
None,5085
None,5952
None,896
None,4312
None,5122
None,3283
None,4332
None,2621
None,2256
None,587
None,4506
None,4352
None,6047
None,3178
None,3993
None,345
None,543
None,5548
None,3203
None,3513
None,2024
None,5640
None,328
None,4081
None,4958
None,6880
None,4439
None,4324
None,6172
None,4825
None,4606
None,853
None,232
None,293
None,5471
None,541
None,1271
None,6918
None,735
None,3247
None,2500
None,4679
None,878
None,5579
None,4945
None,770
None,3332
None,310
None,959
None,5217
None,2495
None,384
None,3364
None,849
None,4930
None,5087
None,5032
None,531
None,5431
None,4978
None,4665
None,4991
None,5963
None,4989
None,411
None,2533
None,2200
None,3511
None,4828
None,4527
None,6070
None,4929
None,4929
None,818
None,4328
None,5330
None,1175
None,488
None,5342
None,6289
None,357
None,605
None,2737
None,993
None,4241
None,2242
None,922
None,899
None,4617
None,869
None,4284
None,4893
None,1354
None,248
None,372
None,730
None,3792
None,4976
None,2685
None,3255
None,2168
None,5930
None,5764
None,3071
None,2182
None,4109
None,5483
None,1320
None,3066
None,5655
None,1482
None,2679
None,3093
None,2532
None,4958
None,4982
None,318
None,4312
None,5799
None,4902
None,2921
None,317
None,782
None,3008
None,4500
None,1826
None,6238
None,4278
None,3563
None,6071
None,3864
None,375
None,4935
None,4846
None,4741
None,409
None,964
None,1307
None,4353
None,4061
None,268
None,4043
None,474
None,291
None,5811
None,5141
None,4384
None,3294
None,4009
None,5747
None,4390
None,471
None,4398
None,3061
None,4117
None,2564
None,1110
None,3288
None,4872
None,2432
None,4600
None,4354
None,4894
None,5347
None,1514
None,2574
None,3254
None,2860
None,2615
None,419
None,859
None,2922
None,648
None,5799
None,6645
None,2845
None,4880
None,5414
None,2891
None,4549
None,2604
None,632
None,4544
None,4876
None,5521
None,6149
None,5026
None,1079
None,329
None,5254
None,2025
None,4200
None,2912
None,340
None,3903
None,707
None,1720
None,1738
None,3620
None,3510
None,2248
None,6815
None,505
None,2016
None,6295
None,573
None,4313
None,6172
None,6151
None,4265
None,6060
None,4433
None,2827
None,2592
None,3429
None,5332
None,5857
None,3299
None,5062
None,4025
None,5836
None,428
None,2714
None,1309
None,826
None,4089
None,2941
None,1446
None,5810
None,2781
None,5313
None,5109
None,6251
None,2751
None,5081
None,4690
None,293
None,1809
None,457
None,1632
None,3873
None,307
None,485
None,2288
None,6775
None,4952
None,917
None,3738
None,3594
None,986
None,3724
None,1022
None,6074
None,6026
None,309
None,2014
None,3528
None,969
None,3486
None,959
None,6000
None,348
None,930
None,3189
None,2728
None,2042
None,4715
None,515
None,2545
None,586
None,5331
None,5404
None,1244
None,4644
None,351
None,882
None,5095
None,2873
None,268
None,356
None,1569
None,4339
None,4787
None,3833
None,5009
None,3017
None,886
None,4139
None,2334
None,377
None,4093
None,3534
None,4627
None,5027
None,5344
None,328
None,463
None,870
None,355
None,376
None,913
None,5813
None,4015
None,4465
None,1022
None,774
None,3121
None,2173
None,4093
None,562
None,1840
None,3497
None,5307
None,5413
None,5735
None,5734
None,1335
None,4952
None,2615
None,1153
None,4409
None,4776
None,2978
None,5104
None,6574
None,4021
None,4343
None,2874
None,2751
None,4317
None,4961
None,1091
None,6385
None,404
None,539
None,4621
None,2229
None,848
None,6774
None,2870
None,5723
None,566
None,5000
None,5351
None,5727
None,860
None,393
None,5002
None,3270
None,364
None,2524
None,314
None,5876
None,2418
None,4723
None,4143
None,396
None,6076
None,5225
None,6122
None,5563
None,2866
None,4068
None,997
None,977
None,4070
None,3535
None,5459
None,325
None,785
None,4167
None,4584
None,765
None,4563
None,3265
None,5042
None,4699
None,355
None,6456
None,5552
None,2042
None,369
None,4659
None,4087
None,4815
None,465
None,2349
None,2728
None,3095
None,766
None,5655
None,480
None,874
None,2901
None,1522
None,5889
None,4004
None,1042
None,3751
None,6269
None,4197
None,520
None,5948
None,1556
None,6520
None,404
None,312
None,5156
None,1510
None,2292
None,2158
None,5708
None,3015
None,395
None,2256
None,4638
None,6537
None,4335
None,1164
None,2652
None,5160
None,6066
None,808
None,5236
None,3203
None,5595
None,5037
None,2884
None,5343
None,3952
None,5085
None,3230
None,3407
None,4915
None,4759
None,482
None,1036
None,3607
None,5577
None,719
None,6062
None,853
None,2036
None,331
None,3107
None,315
None,1469
None,1179
None,4855
None,3564
None,2902
None,897
None,6126
None,286
None,5003
None,3590
None,3124
None,3416
None,1831
None,5024
None,4585
None,5768
None,1822
None,2524
None,5694
None,3746
None,1324
None,2039
None,2802
None,487
None,6803
None,6234
None,4198
None,5303
None,4965
None,667
None,4535
None,5071
None,5737
None,5028
None,3930
None,5266
None,455
None,5747
None,426
None,929
None,2686
None,2620
None,1246
None,904
None,6874
None,347
None,1084
None,2647
None,5541
None,4424
None,830
None,628
None,1270
None,374
None,4479
None,5119
None,662
None,318
None,3415
None,4233
None,3369
None,6609
None,5343
None,6160
None,309
None,1242
None,2708
None,579
None,339
None,5127
None,5515
None,2717
None,5823
None,2373
None,1036
None,5702
None,3918
None,4766
None,4151
None,5739
None,2078
None,3616
None,2256
None,1092
None,4326
None,1129
None,3168
None,4563
None,2195
None,4409
None,413
None,4498
None,508
None,2096
None,2883
None,4975
None,4805
None,762
None,983
None,3503
None,4438
None,3041
None,2229
None,2855
None,1288
None,6709
None,5001
None,4831
None,4642
None,5909
None,6541
None,1242
None,961
None,4939
None,4205
None,3462
None,4532
None,3283
None,5341
None,310
None,904
None,443
None,4492
None,1690
None,5720
None,3905
None,775
None,5546
None,2772
None,4513
None,393
None,4125
None,1079
None,4607
None,6670
None,5606
None,857
None,3317
None,3044
None,5383
None,3827
None,3477
None,5406
None,393
None,515
None,6488
None,367
None,4454
None,3237
None,6022
None,5277
None,5970
None,3022
None,5082
None,851
None,4478
None,2419
None,809
None,5062
None,5467
None,2602
None,5152
None,1555
None,5923
None,410
None,1024
None,337
None,5373
None,1105
None,1271
None,2710
None,4166
None,6557
None,4798
None,2543
None,888
None,2294
None,4520
None,671
None,4130
None,1406
None,4282
None,3901
None,3471
None,751
None,2459
None,480
None,4379
None,3855
None,6732
None,859
None,4403
None,1744
None,2049
None,4585
None,5576
None,3
None,2804
None,1328
None,4381
None,6262
None,496
None,4031
None,826
None,3108
None,403
None,6699
None,1336
None,5210
None,865
None,5412
None,3736
None,5815
None,300
None,4307
None,2406
None,4483
None,2004
None,3038
None,5383
None,2646
None,5023
None,5500
None,1974
None,811
None,2809
None,363
None,3568
None,2538
None,2229
None,5147
None,6661
None,5036
None,259
None,4702
None,3800
None,5591
None,4028
None,4985
None,5614
None,3509
None,4806
None,4892
None,3431
None,2990
None,5007
None,3473
None,372
None,2537
None,4730
None,5302
None,4580
None,5553
None,1179
None,774
None,4861
None,2172
None,4324
None,2032
None,5509
None,4620
None,5104
None,5355
None,6796
None,4883
None,539
None,869
None,529
None,3085
None,5580
None,257
None,858
None,5919
None,6360
None,5739
None,4057
None,4517
None,6180
None,3208
None,269
None,6594
None,4513
None,4757
None,2544
None,1204
None,5684
None,396
None,6309
None,3030
None,5118
None,1717
None,947
None,4518
None,1799
None,2941
None,2567
None,5403
None,5427
None,5713
None,622
None,2070
None,3177
None,2535
None,1645
None,1133
None,4435
None,311
None,5957
None,4183
None,4622
None,376
None,4498
None,3236
None,4837
None,3890
None,4414
None,1683
None,6507
None,5553
None,295
None,737
None,4365
None,2669
None,3307
None,5013
None,293
None,4772
None,1871
None,2485
None,5094
None,5114
None,4015
None,2900
None,5118
None,4840
None,504
None,441
None,4270
None,5031
None,5285
None,539
None,513
None,5953
None,4692
None,1963
None,839
None,5146
None,5186
None,1629
None,3454
None,5025
None,318
None,5189
None,2786
None,255
None,5094
None,4076
None,3154
None,3470
None,4266
None,5439
None,2051
None,5591
None,277
None,4499
None,2926
None,5464
None,1965
None,6254
None,3347
None,4328
None,4457
None,1512
None,6733
None,1377
None,3950
None,303
None,542
None,2971
None,2912
None,4971
None,4252
None,391
None,6270
None,368
None,1422
None,5231
None,641
None,4495
None,5536
None,4394
None,2453
None,4983
None,1984
None,5871
None,4523
None,454
None,583
None,4186
None,471
None,711
None,6493
None,7094
None,1204
None,3385
None,1235
None,3484
None,1913
None,3773
None,1995
None,6495
None,954
None,469
None,2868
None,541
None,6345
None,3080
None,5104
None,4819
None,362
None,6054
None,5852
None,6368
None,3245
None,5707
None,1534
None,1007
None,5822
None,592
None,331
None,4372
None,5674
None,2002
None,1250
None,4533
None,4088
None,1407
None,6257
None,3572
None,2859
None,2728
None,401
None,356
None,690
None,5509
None,332
None,2231
None,868
None,5325
None,715
None,730
None,2829
None,942
None,3080
None,4919
None,2158
None,3865
None,3051
None,408
None,871
None,1335
None,2788
None,2548
None,280
None,5828
None,1934
None,453
None,6451
None,6062
None,1892
None,1291
None,3921
None,351
None,2653
None,4787
None,4327
None,7107
None,356
None,493
None,4750
None,2459
None,4708
None,331
None,4117
None,347
None,5926
None,4524
None,6115
None,240
None,2941
None,643
None,3648
None,5055
None,425
None,4188
None,4416
None,4900
None,3064
None,367
None,3053
None,3273
None,4755
None,374
None,2560
None,2669
None,4234
None,3368
None,2521
None,1115
None,1386
None,4351
None,5528
None,4954
None,3858
None,6120
None,5789
None,6315
None,683
None,892
None,5232
None,884
None,641
None,894
None,5768
None,2604
None,5958
None,5821
None,790
None,6338
None,332
None,6254
None,815
None,312
None,2224
None,5656
None,2874
None,3447
None,1434
None,2736
None,4583
None,2148
None,2278
None,4708
None,4708
None,1613
None,267
None,6020
None,357
None,1908
None,5204
None,4518
None,5425
None,5562
None,845
None,871
None,1520
None,1994
None,2043
None,2692
None,4739
None,330
None,2890
None,4245
None,1807
None,6128
None,386
None,6341
None,5384
None,854
None,5138
None,4734
None,1446
None,946
None,3920
None,391
None,4177
None,6045
None,4901
None,5126
None,4771
None,4126
None,5912
None,2693
None,4874
None,338
None,4365
None,3590
None,5363
None,6423
None,4645
None,4929
None,4512
Thanksgiving Day,833
None,1175
None,4478
None,2044
None,2931
None,4657
None,4011
None,4200
None,793
None,3263
None,1985
None,1216
None,2559
None,2656
None,6403
None,4438
None,2222
None,2131
None,4133
None,1556
None,626
None,272
None,3370
None,4239
None,3568
None,2107
None,2575
None,1015
None,4322
None,1351
None,4451
None,4308
None,4802
None,5952
