holiday,temp,rain_1h,snow_1h,clouds_all,weather_description,traffic_volume
None,290.82,0.64,0,90,moderate rain,5406
None,274.61,0,0,90,overcast clouds,744
None,270.57,0,0,90,mist,5684
None,256.19,0,0,64,broken clouds,2842
None,279.75,0,0,5,sky is clear,4993
None,263.85,0,0,20,mist,2456
None,269.86,0,0,75,broken clouds,6046
None,286.43,0,0,90,moderate rain,5084
None,257.77,0,0,64,light snow,4143
None,275.89,0,0,5,sky is clear,2337
None,285.61,0,0,90,overcast clouds,1021
None,283.973,0,0,0,Sky is Clear,2456
None,274.33,0,0,90,mist,2186
None,286.52,0,0,90,light rain,1120
None,275.64,0,0,75,broken clouds,6877
None,256.94,0,0,90,overcast clouds,520
None,293.22,0,0,75,thunderstorm,329
None,269.87,0.25,0,64,light rain,2107
None,285.46,0,0,92,light rain,715
None,294.87,0,0,75,light rain,2960
None,282.15,0,0,90,moderate rain,1042
None,280.61,0,0,1,sky is clear,6382
None,296.29,0,0,1,light rain,4530
None,286.11,0.44,0,92,mist,4925
None,266.68,0,0,90,haze,3541
None,264.91,0,0,1,sky is clear,7009
None,298.84,0,0,90,light rain,4453
None,299.67,0,0,44,scattered clouds,5528
None,274.56,0,0,40,scattered clouds,2679
None,284.8,1.19,0,90,light intensity drizzle,525
None,275.02,0,0,90,mist,2914
None,274.43,0,0,90,overcast clouds,4454
None,278.15,0,0,40,scattered clouds,1043
None,265.19,0,0,1,sky is clear,5678
None,282.51,0,0,1,sky is clear,525
None,292.64,0,0,1,haze,2322
None,262.43,0,0,90,mist,291
None,279.94,0,0,75,broken clouds,4162
None,290.24,0,0,1,sky is clear,1241
None,299.01,0,0,40,haze,5135
None,297.02,0,0,1,sky is clear,4927
None,291.87,0,0,1,sky is clear,1587
None,271.22,0,0,90,heavy snow,1379
None,275.36,0,0,90,moderate rain,5132
None,269.84,0,0,1,sky is clear,602
None,299.22,0,0,1,sky is clear,4017
None,297.888,0,0,0,Sky is Clear,5332
None,272.55,0,0,90,light snow,5526
None,265.35,0,0,75,light snow,365
None,266.21,0,0,75,broken clouds,4318
None,294.89,0,0,1,sky is clear,3333
None,270.58,0,0,90,mist,4806
None,270.48,0,0,1,sky is clear,4260
None,296.31,0,0,75,broken clouds,5297
None,273.86,0,0,90,snow,5092
None,263.49,0,0,1,sky is clear,1413
None,293.15,0,0,1,haze,1183
None,287.38,0,0,1,mist,3177
None,271.341,0,0,8,sky is clear,3502
None,293.47,0,0,1,sky is clear,2523
None,291.75,0,0,90,light rain,5880
None,267.28,0,0,90,haze,2884
None,281.85,0,0,1,sky is clear,171
None,260.81,0,0,90,light snow,347
None,287.42,0,0,80,broken clouds,4232
None,302.16,0,0,8,sky is clear,3505
None,262.15,0,0,1,light snow,1221
None,296.86,0,0,75,broken clouds,4170
None,283.16,0,0,40,scattered clouds,3092
None,296.73,0,0,1,sky is clear,6719
None,287.58,0,0,8,sky is clear,4854
None,270.03,0,0,90,haze,3488
None,291.16,0,0,1,mist,307
None,292.58,0,0,1,mist,371
None,284.27,0.25,0,68,mist,372
None,283.8,0,0,40,drizzle,317
None,296.44,0,0,1,light intensity drizzle,1218
None,279.64,0,0,1,sky is clear,5669
None,274.15,0,0,90,haze,6339
None,275.16,0,0,75,broken clouds,6866
None,264.65,0,0,90,overcast clouds,1147
None,283.31,0,0,64,broken clouds,6846
None,290.94,0.25,0,90,mist,495
None,304.6,0,0,0,Sky is Clear,4626
None,301.32,0.25,0,0,light rain,5021
None,288.68,0,0,40,scattered clouds,5536
None,274.15,0,0,1,mist,5695
None,261.61,0,0,20,few clouds,4747
None,278.87,0,0,90,haze,2835
None,288.56,0,0,90,light rain,1498
None,299.15,0,0,1,sky is clear,3640
None,258.21,0,0,1,sky is clear,5947
None,274.15,0,0,90,fog,6061
None,290.88,0,0,1,haze,851
None,284.88,0,0,40,light intensity drizzle,308
None,290.69,0,0,90,overcast clouds,2782
None,285.24,0,0,64,broken clouds,5377
None,274.96,0,0,90,overcast clouds,6695
None,291.42,0,0,90,overcast clouds,6790
None,288.89,0,0,1,sky is clear,984
None,297.59,0,0,40,scattered clouds,4759
None,290.58,0,0,90,moderate rain,4560
None,271.09,0,0,1,sky is clear,705
None,269.69,0,0,90,light snow,5678
None,295.95,0,0,1,sky is clear,5948
None,296.79,0,0,40,scattered clouds,5008
None,262.82,0,0,1,sky is clear,2064
None,276.94,0,0,90,mist,3331
None,280.8,0,0,90,haze,4135
None,285.01,0,0,32,scattered clouds,5887
None,275.21,0,0,90,light snow,352
None,286.38,0,0,1,sky is clear,372
None,299.54,0,0,56,broken clouds,2970
None,269.91,0,0,90,overcast clouds,4352
None,273.26,0,0,90,haze,6071
None,293.28,0,0,40,scattered clouds,4735
None,280.21,0,0,5,sky is clear,5027
None,301.8,0,0,12,few clouds,4461
None,269.2,0,0,90,overcast clouds,4812
None,291.49,0,0,1,sky is clear,657
None,298.09,0,0,90,light rain,2938
None,291.35,0,0,1,sky is clear,2461
None,261.27,0,0,44,scattered clouds,5064
None,287.15,0,0,90,light rain,3591
None,266.68,0,0,90,mist,3426
None,286.96,0,0,40,scattered clouds,3457
None,289.71,0,0,1,sky is clear,6682
None,282.6,0,0,81,sky is clear,3340
None,267.18,0,0,90,fog,1180
None,292.82,19.9,0,20,mist,542
None,270.87,0,0,1,sky is clear,435
None,289.64,0,0,20,fog,5819
None,276.13,0,0,90,overcast clouds,2599
None,286.22,0,0,1,mist,349
None,297.28,0,0,1,sky is clear,4055
None,300.48,0,0,32,light rain,5308
None,292.399,0,0,0,Sky is Clear,5686
None,295.09,0,0,92,overcast clouds,4663
None,274.666,0,0,0,Sky is Clear,610
None,276.66,0,0,1,sky is clear,2846
None,262.42,0,0,90,mist,2665
None,286.69,0.5,0,90,light rain,2568
None,279.88,0,0,90,moderate rain,4324
None,281.42,0,0,90,heavy intensity drizzle,3083
None,291.74,0,0,1,sky is clear,2771
None,300.58,0,0,1,sky is clear,6184
None,271.28,0,0,1,sky is clear,4671
None,296.76,0,0,40,scattered clouds,2827
None,277.44,0,0,90,overcast clouds,1127
None,272.3,0,0,90,mist,309
None,261.27,0,0,90,heavy snow,5639
None,268.43,0,0,90,overcast clouds,2692
None,275.49,0,0,90,mist,3590
None,274.87,0,0,1,sky is clear,877
None,281.71,0.32,0,90,light rain,1393
None,268.08,0,0,5,sky is clear,4379
None,300.22,0,0,75,broken clouds,6232
None,294.61,0.25,0,90,light rain,1529
None,268.82,0,0,40,scattered clouds,562
None,288.33,0,0,0,Sky is Clear,5556
None,295.46,0,0,75,broken clouds,2614
None,289.08,0,0,1,sky is clear,5803
None,297.11,0,0,0,Sky is Clear,3282
None,283.23,0,0,75,broken clouds,1124
None,272.62,0,0,1,mist,544
None,273.75,0,0,90,mist,977
None,291.81,0,0,32,scattered clouds,5291
None,258.29,0,0,1,sky is clear,360
None,279.62,0,0,1,sky is clear,275
None,271.15,0,0,75,proximity thunderstorm,6538
None,266.79,0,0,1,sky is clear,874
None,299.08,0,0,40,scattered clouds,3181
None,259.77,0,0,75,broken clouds,2316
None,299.95,0,0,5,sky is clear,3313
None,290.37,0,0,1,sky is clear,1657
None,270.3,0,0,90,snow,3215
None,275.94,0,0,40,scattered clouds,5145
None,275.69,0,0,90,snow,792
None,298.61,0,0,24,few clouds,4858
None,258.69,0,0,90,haze,4420
None,291.55,0,0,90,light intensity drizzle,5821
None,298.95,0,0,1,sky is clear,3186
None,290.9,0,0,0,Sky is Clear,4828
None,282.537,0,0,92,light rain,3713
None,298.46,0.25,0,92,light rain,1102
None,284.88,0,0,1,sky is clear,1768
None,264.24,0,0,75,broken clouds,754
None,292.68,0,0,90,mist,3338
None,265.62,0,0,40,light snow,4633
None,275.29,0,0,40,scattered clouds,3681
None,278.16,0,0,20,few clouds,4606
None,285.93,1.66,0,90,mist,4991
None,282.512,0,0,0,Sky is Clear,4793
None,267.31,0,0,90,mist,5982
None,259.94,0,0,40,scattered clouds,2363
None,303.15,0,0,1,sky is clear,4470
None,295.69,0,0,40,mist,5234
None,274.15,0,0,90,mist,2494
None,290.58,0,0,90,overcast clouds,6123
None,286.19,0,0,90,mist,3260
None,290.55,0,0,40,scattered clouds,6438
None,271.65,0,0,1,mist,474
None,279.568,0,0,0,Sky is Clear,4524
None,274.29,0,0,90,mist,1521
None,274.33,0,0,75,broken clouds,5945
None,282.55,0.25,0,90,light rain,720
None,269.71,0,0,0,sky is clear,1916
None,287.76,0,0,0,Sky is Clear,2787
None,291.09,1.02,0,90,moderate rain,1837
None,267.38,0,0,40,scattered clouds,2777
None,292.67,2.83,0,75,moderate rain,2830
None,296.51,0,0,1,sky is clear,5025
None,269.35,0,0,90,haze,3927
None,285.24,0.25,0,1,mist,6466
None,285.48,0.3,0,90,moderate rain,812
None,288.48,0,0,90,moderate rain,3223
None,279.24,0,0,1,sky is clear,5074
None,285.49,0,0,5,sky is clear,4329
None,255.89,0,0,90,overcast clouds,231
None,259.65,0,0,1,sky is clear,5981
None,287.11,0,0,1,sky is clear,459
None,292.38,0,0,0,Sky is Clear,404
None,276.8,0,0,0,sky is clear,4661
None,295.49,0,0,1,sky is clear,3239
None,263.41,0,0,90,haze,2292
None,279.14,0,0,90,overcast clouds,5011
None,272.11,0.44,0,20,light rain,4774
None,248.08,0,0,1,sky is clear,483
None,276.48,0,0,1,sky is clear,2058
None,297.49,0,0,1,sky is clear,3947
None,280.49,0,0,1,sky is clear,1377
None,288.48,1.41,0,92,moderate rain,2334
None,270.98,0,0,20,few clouds,1528
None,283.32,0.25,0,76,light intensity drizzle,5351
None,288.36,0,0,5,sky is clear,4886
None,292.08,0,0,75,broken clouds,3890
None,276.793,0,0,64,broken clouds,3841
None,298.62,0,0,90,overcast clouds,3316
None,250.43,0,0,1,sky is clear,2544
None,250.61,0,0,1,sky is clear,3013
None,258.38,0.51,0,64,mist,3567
None,264.05,0,0,90,light snow,5054
None,286.37,0,0,90,proximity thunderstorm,1700
None,260.68,0,0,1,sky is clear,5190
None,275.29,0,0,90,mist,4593
None,291.69,0,0,1,mist,1696
None,289.88,0,0,90,mist,5212
None,272.71,0,0,90,light snow,3762
None,297.22,0,0,92,light rain,4334
None,292.58,0,0,75,broken clouds,3980
None,292.09,0,0,90,light intensity drizzle,4789
None,271.34,0,0,90,overcast clouds,293
None,298.01,0,0,12,few clouds,1286
None,304.15,0,0,0,Sky is Clear,6111
None,290.79,0,0,40,scattered clouds,6450
None,298.73,0,0,5,sky is clear,3444
None,289.36,0,0,20,few clouds,463
None,291.97,0,0,1,sky is clear,5097
None,292.62,0,0,90,light rain,4375
None,277.57,0,0,90,light rain,2619
None,300.53,0,0,1,sky is clear,2502
None,285.93,0,0,90,mist,5104
None,271.37,0,0,90,overcast clouds,5712
None,294.96,0,0,40,scattered clouds,2240
None,297.16,0,0,5,sky is clear,5077
None,289.14,0,0,0,Sky is Clear,6149
None,299.33,0,0,75,broken clouds,3610
None,296.19,0,0,90,light rain,4828
None,261.22,0,0,40,scattered clouds,4747
None,274.15,0,0,90,light snow,2894
None,284.75,0,0,90,overcast clouds,3678
None,283.29,0,0,75,broken clouds,5303
None,270.68,0,0,90,overcast clouds,755
None,261.72,0,0,90,mist,425
None,279.532,0,0,92,moderate rain,5871
None,271.16,0,0,90,overcast clouds,258
None,280.76,0,0,5,sky is clear,5804
None,285.69,0,0,75,mist,6781
None,294.15,0,0,1,mist,3514
None,292.12,0,0,40,light intensity drizzle,1089
None,292.4,0,0,90,mist,758
None,296.48,0,0,1,sky is clear,4212
None,268.96,0,0,1,sky is clear,2744
None,273.89,0,0,1,sky is clear,4945
None,260.09,0,0,1,sky is clear,2781
None,271.75,0,0,90,overcast clouds,5626
None,290.52,1.52,0,90,moderate rain,3857
None,282.23,0,0,1,sky is clear,2048
None,297.63,0,0,5,sky is clear,3055
None,268.94,0,0,90,mist,2869
None,278.51,0,0,90,overcast clouds,2722
None,287.13,0,0,75,broken clouds,940
None,255.76,0,0,40,scattered clouds,2971
None,296.71,0,0,8,sky is clear,3871
None,284.65,0,0,90,light intensity drizzle,337
None,269.07,0,0,90,mist,2567
None,292.93,0,0,40,scattered clouds,447
None,285.37,0,0,1,sky is clear,1794
None,287.87,0,0,40,scattered clouds,599
None,273.92,0,0,90,mist,5421
None,275.86,0,0,75,broken clouds,4786
None,275.68,0,0,1,sky is clear,5086
None,288,0,0,75,mist,297
None,296.48,0,0,1,sky is clear,6455
None,288.77,0,0,40,scattered clouds,960
None,267.86,0,0,40,scattered clouds,3541
None,275.02,0,0,90,light snow,5062
None,275.38,0,0,75,broken clouds,5022
None,286.01,0,0,1,sky is clear,2440
None,289.6,4.04,0,90,proximity thunderstorm with rain,1047
None,262.35,0,0,1,haze,1402
None,296.38,0,0,1,sky is clear,5178
None,288,0,0,90,moderate rain,1460
None,290.75,0,0,1,sky is clear,951
None,289.93,0,0,20,few clouds,4713
None,294.36,0,0,76,light rain,549
None,285.91,0.7,0,90,mist,3243
None,294.69,1.52,0,1,proximity thunderstorm,2298
None,281.85,0,0,1,sky is clear,7217
None,268.81,0,0,90,overcast clouds,3505
None,285.51,0,0,90,mist,543
None,289.29,0,0,90,overcast clouds,5406
None,256.01,0,0,40,scattered clouds,4656
None,271.01,0,0,90,snow,2171
None,295.89,0,0,40,scattered clouds,3611
None,262.42,0,0,1,sky is clear,1602
None,263.65,0,0,75,broken clouds,6529
None,267.68,0,0,40,scattered clouds,3260
None,267.79,0,0,90,overcast clouds,643
None,285.86,0,0,40,proximity thunderstorm,2839
None,293.42,0,0,90,light intensity drizzle,3078
None,293.74,0,0,5,sky is clear,3639
None,291.81,0,0,5,sky is clear,4570
None,289.69,0,0,1,fog,957
None,286.69,0,0,90,light rain,542
None,262.54,0,0,90,overcast clouds,5405
None,279.55,0,0,1,sky is clear,6046
None,273.48,0,0,1,sky is clear,2256
None,294.46,2.54,0,90,proximity thunderstorm,4930
None,292.34,0,0,40,light intensity drizzle,362
None,291.11,0,0,40,light rain,373
None,296.79,0,0,0,Sky is Clear,643
None,290.52,0,0,32,scattered clouds,4292
None,299.15,0,0,92,light rain,5450
None,269.65,0,0,1,sky is clear,749
None,291.74,0,0,90,proximity thunderstorm,4197
None,282.44,0,0,90,light intensity drizzle,3412
None,286.46,0.51,0,90,moderate rain,4461
None,270.77,0,0,75,broken clouds,4868
None,271.03,0,0,90,overcast clouds,2440
None,275.21,0,0,1,sky is clear,2981
None,296.95,0,0,44,scattered clouds,4397
None,283.29,0,0,1,sky is clear,910
None,282.65,0,0,1,sky is clear,969
None,293.7,0,0,90,proximity thunderstorm,3525
None,292.96,0.52,0,36,light rain,2413
None,267.22,0,0,90,mist,4510
None,291.79,2.03,0,90,proximity shower rain,4539
None,293.16,0,0,75,light rain,5226
None,273.01,0,0,90,light snow,6376
None,289.61,0,0,40,scattered clouds,4254
None,274.15,0,0,90,overcast clouds,5797
None,277.9,0,0,75,broken clouds,5318
None,272.46,0,0,90,overcast clouds,3446
None,276.73,0,0,1,mist,554
None,274.08,0,0,90,mist,2842
None,274.29,0,0,75,broken clouds,4620
None,261.38,0,0,90,light snow,3524
None,292.65,0,0,92,moderate rain,1000
None,276.28,0,0,90,overcast clouds,1238
None,290.48,0,0,90,mist,287
None,291.82,0,0,56,broken clouds,2867
None,288.34,0,0,1,sky is clear,1112
None,248.27,0,0,40,scattered clouds,2022
None,275.01,0.48,0,90,light rain,6140
None,278.88,0,0,75,broken clouds,5255
None,279.76,0,0,90,overcast clouds,6279
None,270,0,0,90,light snow,2554
None,291.29,0,0,90,light intensity drizzle,2863
None,268.79,0,0,90,mist,706
None,276.42,0,0,20,haze,708
None,286.86,0,0,1,sky is clear,369
None,272.59,0,0,90,mist,944
None,294.04,0,0,0,Sky is Clear,4455
None,255.61,0,0,5,sky is clear,5282
None,291.44,0,0,90,mist,4333
None,287.51,0,0,75,moderate rain,4921
None,278.036,0,0,0,Sky is Clear,2901
None,247.84,0,0,1,sky is clear,272
None,280.07,0,0,1,sky is clear,403
None,270.76,0,0,90,overcast clouds,373
None,276.58,0,0,20,few clouds,6141
None,275.55,0,0,90,moderate rain,245
None,271.75,0,0,90,overcast clouds,6021
None,289.88,0,0,90,overcast clouds,5811
None,295.25,0,0,1,sky is clear,3189
None,279.55,0,0,90,proximity thunderstorm with drizzle,257
None,297.82,0,0,40,scattered clouds,4321
None,291.72,0,0,36,scattered clouds,618
None,286.28,0,0,75,broken clouds,4372
None,260.79,0,0,1,sky is clear,2934
None,300.88,0,0,40,scattered clouds,4667
None,276.34,0,0,90,snow,4877
None,297.21,0,0,1,mist,3266
None,301.65,0,0,1,sky is clear,5436
None,260.5,0,0,1,sky is clear,4987
None,296.15,0,0,1,sky is clear,6977
None,264.03,0,0,1,sky is clear,4814
None,274.22,0,0,1,sky is clear,1479
None,258.71,0,0,75,light snow,2780
None,296.5,0,0,1,sky is clear,1412
None,273.939,0,0,0,Sky is Clear,6601
None,296.37,0,0,40,moderate rain,5040
None,301.8,0,0,0,Sky is Clear,3503
None,296.29,0,0,0,Sky is Clear,4644
None,275.49,0,0,90,light rain,3552
None,275.15,0,0,90,mist,4807
None,270.36,0,0,90,heavy snow,4776
None,296.56,0,0,1,sky is clear,3177
None,288.02,0,0,75,drizzle,6518
None,255.25,0,0,1,sky is clear,2441
None,271.57,0,0,90,overcast clouds,2816
None,299.93,0,0,75,broken clouds,6330
None,297.92,0,0,8,sky is clear,5308
None,280.47,0,0,20,few clouds,3107
None,293.73,0,0,1,sky is clear,329
None,255.95,0,0,40,mist,5019
None,296.95,0,0,40,scattered clouds,2583
None,287.23,0,0,90,drizzle,229
None,270.365,0,0,0,Sky is Clear,1579
None,277.02,0,0,1,sky is clear,2148
None,275.84,0,0,90,moderate rain,362
None,251.63,0,0,1,sky is clear,770
None,280.69,0,0,1,sky is clear,894
None,264.29,0,0,1,sky is clear,4018
None,268.8,0,0,1,sky is clear,3090
None,294.16,0,0,20,few clouds,5297
None,267.25,0,0,64,broken clouds,3235
None,268.91,0,0.05,90,light snow,3568
None,288.51,0,0,75,broken clouds,5729
None,297.36,0,0,20,few clouds,6539
None,295.49,0,0,75,broken clouds,1131
None,274.5,0,0,64,light intensity drizzle,2839
None,300.18,0,0,40,scattered clouds,4757
None,275.88,0,0,40,scattered clouds,4912
None,259.81,0,0,75,broken clouds,3848
None,267.97,0,0,90,overcast clouds,2427
None,261.59,0,0,90,overcast clouds,2222
None,295.15,0,0,90,moderate rain,5994
None,261.02,0,0,40,scattered clouds,5699
None,270.21,0,0,1,sky is clear,5717
None,290.29,0,0,90,overcast clouds,2699
None,289.17,0,0,1,light rain,747
Martin Luther King Jr Day,271.79,0,0,64,broken clouds,480
None,294.13,0,0,0,Sky is Clear,2132
None,294.79,0,0,1,mist,1903
None,294.44,4.57,0,75,mist,2874
None,262.18,0,0,90,heavy snow,2930
None,293.62,2.26,0,90,light intensity drizzle,1351
None,271.14,0,0,90,fog,2584
None,289.38,0.35,0,90,mist,2466
None,291.08,0,0,90,heavy intensity rain,4930
None,296.67,0,0,0,Sky is Clear,4481
None,285.47,0,0,40,scattered clouds,5156
None,282.97,0,0,1,sky is clear,1031
None,294.09,0,0,1,light rain,430
None,297.29,0,0,75,broken clouds,5635
None,279.15,0,0,90,overcast clouds,4351
None,279.28,0,0,90,overcast clouds,4787
None,281.69,0,0,90,light rain,5339
None,279.24,0,0,1,sky is clear,6093
None,292.1,0,0,80,light intensity drizzle,1204
None,269.51,0,0,90,fog,1461
None,274.88,0,0,90,fog,5813
None,294.58,0,0,75,light rain,4743
None,292.33,0,0,90,overcast clouds,6852
None,301.81,0,0,75,broken clouds,4869
None,300.67,0,0,40,scattered clouds,4332
None,271.95,0,0,90,light snow,375
None,286.52,0,0,90,mist,1120
None,287.66,0,0,75,broken clouds,881
None,289.1,0,0,1,sky is clear,3370
None,301.51,0,0,75,broken clouds,4771
None,281.65,0,0,90,mist,318
None,296.89,0,0,40,heavy intensity rain,255
None,276.49,0,0,90,mist,2669
None,283.19,0,0,40,scattered clouds,5232
None,285.88,0,0,75,broken clouds,5332
None,289.06,0,0,12,few clouds,4484
None,252.72,0,0,40,scattered clouds,948
None,285.08,0,0,75,mist,351
None,277.15,0,0,90,overcast clouds,4345
None,284.74,0,0,90,light intensity drizzle,5085
None,274.94,0,0,1,sky is clear,3709
None,281.01,0,0,90,mist,2063
None,255.56,0,0,64,light snow,532
None,270.36,0,0,75,broken clouds,5086
None,271.87,0,0,90,mist,3587
None,291.94,4.74,0,75,heavy intensity rain,5272
None,286.9,0,0,32,mist,5156
None,267.89,0,0,64,broken clouds,4399
None,291.33,0,0,90,light rain,407
None,272.93,0,0,1,fog,1025
None,278.32,0,0,0,light rain,2130
None,289.86,0,0,40,thunderstorm,1293
None,267.46,0,0,1,haze,3406
None,267.43,0,0,90,overcast clouds,2972
None,282.87,0.25,0,90,light rain,235
None,274.768,0,0,0,Sky is Clear,2798
None,279.51,0,0,90,light rain,279
None,282.78,0,0,90,overcast clouds,1460
None,281.49,0,0,75,broken clouds,5213
None,264.48,0,0,1,sky is clear,4467
None,298.19,0.51,0,75,light rain,3061
None,298.27,0,0,20,few clouds,5025
None,272.22,0,0,90,mist,397
None,277.01,0,0,90,mist,733
None,296.03,0,0,92,overcast clouds,3405
None,270.72,0,0,90,fog,4801
None,279.84,0,0,1,sky is clear,4648
None,294.54,0,0,40,scattered clouds,4185
None,294.47,0,0,1,sky is clear,5062
None,271.48,0,0,64,broken clouds,325
None,289.31,0,0,1,sky is clear,3000
None,290.01,0,0,90,overcast clouds,869
None,276.64,0,0,5,mist,4878
None,260.95,0,0,1,sky is clear,5682
None,274.15,0,0,1,sky is clear,5478
None,277.88,0,0,1,mist,1420
None,280.47,0,0,64,mist,4342
None,270.65,0,0,1,mist,5779
None,280.63,0,0,75,broken clouds,977
None,286.89,0.25,0,75,light intensity drizzle,2919
None,289.35,0,0,90,overcast clouds,6572
None,258.75,0,0,90,overcast clouds,4489
None,271.82,0,0,1,sky is clear,4791
None,293.95,0,0,1,sky is clear,1408
None,250.39,0,0,5,sky is clear,4499
None,266.29,0,0,90,light snow,1593
None,277.82,0,0,90,drizzle,3732
None,282.91,0,0,20,few clouds,614
None,300.68,0,0,1,sky is clear,5062
None,284.91,0,0,90,overcast clouds,2662
None,275.28,0,0,90,overcast clouds,1877
None,274.98,0,0,90,light intensity drizzle,3283
None,288.79,0,0,40,scattered clouds,6378
None,291.34,0.38,0,32,light rain,456
None,262.01,0,0,75,broken clouds,4763
None,279.29,0,0,75,broken clouds,2595
None,274.02,0,0,90,overcast clouds,5263
None,298.84,0,0,90,overcast clouds,3213
None,261.15,0,0,40,scattered clouds,5278
None,285.5,0,0,1,sky is clear,4673
None,292.82,19.9,0,20,thunderstorm with heavy rain,542
None,278.07,0,0,20,few clouds,5112
None,288.82,0,0,90,haze,4911
None,275.29,0,0,90,snow,4593
None,292.05,0.51,0,92,light rain,2372
None,268.06,0,0,90,heavy snow,917
None,286.16,0,0,1,sky is clear,5033
None,256.43,0,0,75,broken clouds,6768
None,291.44,0.51,0,90,moderate rain,5723
None,270.04,0,0,1,sky is clear,4687
None,276.21,0,0,40,scattered clouds,5034
