holiday,temp,rain_1h,snow_1h,clouds_all,weather_description,day_time,traffic_volume,random
None,285.29,0,0,1,sky is clear,Monday 4:00,749,41260
None,254.09,0,0,1,sky is clear,Saturday 3:00,565,11260
None,276.08,0,0,90,overcast clouds,Thursday 0:00,555,7161
None,286.48,0,0,1,sky is clear,Saturday 19:00,3764,14806
None,289.8,0,0,90,overcast clouds,Tuesday 2:00,250,4578
None,289.82,0.51,0,92,light rain,Wednesday 7:00,6866,43198
None,293.87,0,0,75,broken clouds,Tuesday 18:00,4462,43825
None,277.35,0,0,20,few clouds,Friday 16:00,6730,517
None,259.15,0,0,1,sky is clear,Friday 9:00,4996,8196
None,269.1,0,0,90,overcast clouds,Sunday 1:00,713,33927
None,273.09,0,0,1,sky is clear,Tuesday 22:00,3003,17963
None,281.83,0,0,90,light intensity drizzle,Thursday 8:00,6156,29896
None,285.09,0,0,1,sky is clear,Sunday 21:00,2278,2279
None,291.15,0,0,1,sky is clear,Saturday 2:00,797,14384
None,276.52,0,0,75,broken clouds,Tuesday 13:00,4775,26273
None,276.49,0,0,90,drizzle,Thursday 0:00,538,9021
None,275.08,0,0,40,scattered clouds,Saturday 1:00,751,11588
None,266.53,0,0,1,sky is clear,Tuesday 18:00,4454,29351
None,264.76,0,0,1,sky is clear,Wednesday 4:00,1072,34556
None,272.02,0,0,90,snow,Monday 16:00,6000,24951
None,267.16,0,0,1,mist,Friday 8:00,5226,5824
None,267.72,0,0,1,sky is clear,Tuesday 21:00,2406,41042
None,279.09,0,0,90,haze,Tuesday 13:00,4875,9439
None,293.6,0,0,90,overcast clouds,Sunday 14:00,4519,13349
None,299.19,0,0,1,sky is clear,Tuesday 18:00,4635,14934
None,272.08,0,0,1,sky is clear,Monday 3:00,373,28723
None,294.01,0,0,1,sky is clear,Sunday 3:00,357,46520
None,260.62,0,0,90,light snow,Friday 18:00,4691,41115
None,264.46,0,0,90,overcast clouds,Monday 1:00,401,22018
None,291.72,0,0,90,thunderstorm with rain,Wednesday 18:00,4627,44378
None,274.48,0,0,75,broken clouds,Monday 20:00,2635,29888
None,283.64,0,0,75,broken clouds,Monday 4:00,854,28388
None,278.72,0,0,20,few clouds,Saturday 9:00,4509,27872
None,268.17,0,0,64,mist,Saturday 22:00,3505,15483
None,255.21,0,0,40,light snow,Monday 11:00,4135,31613
None,273.47,0,0,90,heavy snow,Monday 19:00,2782,7899
None,254.82,0,0,90,haze,Thursday 0:00,543,3788
None,287.32,0,0,88,overcast clouds,Monday 7:00,5909,30580
None,289.55,0,0,90,proximity thunderstorm,Sunday 12:00,4039,5521
None,294.43,0,0,20,haze,Sunday 11:00,4238,37397
None,288.31,0,0,92,overcast clouds,Sunday 19:00,3504,30443
None,290.75,0.51,0,90,mist,Thursday 8:00,5940,12655
None,290.48,0,0,75,broken clouds,Thursday 16:00,6742,3819
None,278.55,0,0,90,drizzle,Thursday 1:00,357,19776
None,291.03,0,0,32,scattered clouds,Tuesday 16:00,6493,5129
None,275.45,0,0,1,sky is clear,Tuesday 0:00,591,5348
None,256.92,0.25,0,64,light snow,Sunday 8:00,1539,39240
None,283.39,0,0,40,scattered clouds,Friday 23:00,2088,43936
None,285.21,0,0,75,light rain,Thursday 4:00,856,23379
None,296.94,0,0,75,light rain,Wednesday 16:00,6401,790
None,266.35,0,0,75,broken clouds,Saturday 14:00,5225,21474
None,271.62,0,0,90,mist,Wednesday 1:00,526,15243
None,267.32,0,0,64,broken clouds,Tuesday 3:00,335,31554
None,299.73,0,0,0,Sky is Clear,Friday 17:00,5613,37243
None,283.36,0,0,0,mist,Tuesday 1:00,333,24436
None,277.06,0,0,90,overcast clouds,Thursday 3:00,339,36702
None,272.82,0,0,1,sky is clear,Wednesday 12:00,4961,26324
None,290.65,0,0,1,fog,Monday 23:00,1045,41956
None,259.57,0,0,40,scattered clouds,Sunday 12:00,3597,41605
None,287.82,0,0,56,heavy intensity rain,Thursday 15:00,6291,28933
None,269.58,0,0,90,mist,Sunday 9:00,984,38957
None,272.37,0,0,90,heavy snow,Wednesday 4:00,759,45882
None,288.67,0.25,0,40,light rain,Sunday 1:00,936,3368
None,291.22,0,0,90,overcast clouds,Monday 21:00,2357,32401
None,271.84,0,0,90,overcast clouds,Saturday 10:00,4262,45552
None,279.53,0,0,1,sky is clear,Thursday 15:00,5992,18983
None,299.75,0,0,1,sky is clear,Tuesday 17:00,6104,31261
None,296.15,0,0,90,overcast clouds,Wednesday 16:00,6807,35280
None,285.23,0,0,90,light rain,Tuesday 12:00,5138,22144
None,290.01,0,0,40,scattered clouds,Friday 16:00,6719,23929
None,269.02,0,0,1,sky is clear,Sunday 10:00,3592,36275
None,269.88,0,0,90,overcast clouds,Sunday 10:00,4215,26805
None,301.26,0,0,0,Sky is Clear,Tuesday 23:00,1185,1498
None,271.22,0,0,1,sky is clear,Friday 22:00,2436,30548
None,292.08,0,0,75,mist,Wednesday 7:00,6326,46851
None,296.8,0,0,40,scattered clouds,Thursday 11:00,4767,26156
None,274.08,0,0,90,heavy snow,Friday 15:00,4872,35591
None,298.86,0,0,0,Sky is Clear,Saturday 17:00,4333,6016
None,269.58,0,0,75,light snow,Thursday 22:00,2674,36370
None,292.71,0,0,0,mist,Tuesday 7:00,6372,27392
None,293.8,0,0,90,mist,Friday 22:00,2594,41922
None,276.94,0,0,90,overcast clouds,Thursday 16:00,6694,1647
None,286.68,0,0,1,sky is clear,Monday 0:00,534,19142
None,294.65,0,0,1,mist,Sunday 4:00,356,13095
None,296.68,0,0,40,light rain,Saturday 18:00,0,42972
None,286.59,0,0,0,Sky is Clear,Friday 4:00,382,16999
None,279.44,0,0,90,overcast clouds,Thursday 2:00,284,29120
None,271.18,0,0,90,overcast clouds,Thursday 5:00,2579,650
None,285.22,0,0,1,haze,Wednesday 22:00,3020,26272
None,276.68,0,0,90,light intensity drizzle,Saturday 20:00,2352,10318
None,266.46,0,0,1,sky is clear,Wednesday 5:00,2666,5758
None,285.3,0.25,0,90,light rain,Saturday 16:00,4598,42333
None,290.65,0,0,1,sky is clear,Saturday 23:00,1968,6252
None,284.11,0,0,0,Sky is Clear,Sunday 9:00,2734,9453
None,271.14,0,0,5,sky is clear,Tuesday 9:00,5677,5898
None,294.61,0,0,1,sky is clear,Saturday 17:00,4393,2703
None,261.41,0,0,90,overcast clouds,Saturday 21:00,2463,26125
None,289.75,0,0,5,sky is clear,Saturday 7:00,2016,21341
None,284.36,0,0,90,overcast clouds,Wednesday 2:00,250,20975
None,274.72,0,0,90,snow,Monday 21:00,1864,26015
None,274.69,0,0,90,light rain,Monday 23:00,1007,31349
None,264.66,0,0,64,broken clouds,Saturday 4:00,389,1543
None,303.3,0,0,1,sky is clear,Saturday 16:00,4010,45835
None,258.22,0,0,1,sky is clear,Tuesday 7:00,6778,40470
None,292.82,1.49,0,36,moderate rain,Thursday 0:00,814,10351
None,293.82,0,0,64,broken clouds,Tuesday 0:00,662,36295
None,297.72,0,0,40,scattered clouds,Saturday 14:00,4832,19473
None,297.55,0,0,32,scattered clouds,Friday 7:00,6525,24247
None,291.896,0,0,92,moderate rain,Wednesday 22:00,2119,36626
None,292.66,0,0,90,overcast clouds,Thursday 11:00,4349,6308
None,294.52,0,0,40,scattered clouds,Friday 12:00,5218,17185
None,277.33,0,0,90,light intensity drizzle,Thursday 8:00,5857,46929
None,292.97,0,0,75,broken clouds,Saturday 14:00,4956,901
None,288.71,0.86,0,90,moderate rain,Thursday 10:00,4326,34106
None,275.4,0,0,90,overcast clouds,Friday 14:00,4155,27101
None,294.15,0,0,75,broken clouds,Thursday 22:00,2603,33202
None,296.36,0,0,1,sky is clear,Sunday 0:00,1489,24656
None,295.17,0,0,1,sky is clear,Wednesday 15:00,5692,3481
None,289.62,0,0,1,fog,Monday 6:00,5617,36963
None,279.83,0,0,56,broken clouds,Wednesday 12:00,4278,17657
None,294.36,0,0,76,light rain,Friday 3:00,549,14012
None,289.09,0.25,0,20,light rain,Wednesday 21:00,2800,34895
None,282.16,0,0,1,sky is clear,Sunday 8:00,2172,16783
None,291,0,0,40,scattered clouds,Sunday 10:00,3771,32515
None,299.08,0,0,1,sky is clear,Monday 15:00,6445,8216
None,271.95,0,0,90,light snow,Wednesday 3:00,375,14174
None,295.68,0,0,75,broken clouds,Sunday 13:00,4182,36628
None,260.12,0,0,5,sky is clear,Saturday 20:00,2594,5350
None,276.68,0,0,90,mist,Saturday 20:00,2352,40443
None,276.02,0,0,40,scattered clouds,Friday 5:00,2721,10896
None,289.83,0,0,1,sky is clear,Tuesday 14:00,5299,39160
None,291.54,0,0,1,sky is clear,Monday 7:00,5703,28723
None,269.15,0,0,1,sky is clear,Friday 5:00,2367,28556
None,287.45,0,0,0,Sky is Clear,Thursday 11:00,4387,34568
None,263.66,0,0,64,mist,Friday 4:00,628,36355
None,295.9,0,0,40,scattered clouds,Sunday 10:00,3168,24405
None,300.44,0,0,1,sky is clear,Sunday 15:00,4782,47333
None,274.35,0,0,90,snow,Monday 11:00,4086,38840
None,293.37,0.85,0,90,light intensity drizzle,Friday 4:00,851,2659
None,287.72,0,0,90,light rain,Monday 2:00,241,32364
None,271.68,0,0,90,overcast clouds,Thursday 4:00,784,34013
None,288.22,1.3,0,90,mist,Thursday 9:00,5264,48179
None,292.612,0,0,92,overcast clouds,Saturday 11:00,4079,14765
None,289.08,0,0,90,haze,Wednesday 13:00,5032,5915
None,292.09,0,0,1,sky is clear,Monday 3:00,337,28504
None,295.55,0,0,1,light rain,Sunday 12:00,4182,47798
None,298.3,0,0,20,few clouds,Friday 15:00,5240,2118
None,290.17,0,0,0,Sky is Clear,Thursday 19:00,3479,39706
None,254.41,0,0,1,sky is clear,Friday 12:00,4988,27042
None,256.44,0,0,93,overcast clouds,Saturday 22:00,2752,23992
None,299.03,0,0,1,sky is clear,Friday 19:00,3566,31472
None,286.1,0,0,92,overcast clouds,Sunday 2:00,1432,18306
None,297.7,0,0,40,scattered clouds,Friday 13:00,5662,27245
None,269.93,0,0,93,overcast clouds,Sunday 6:00,759,37108
None,295.57,0,0,90,proximity thunderstorm,Monday 17:00,4828,25180
None,277.81,0,0,90,mist,Saturday 19:00,3421,30990
None,288.01,0,0,1,fog,Friday 5:00,2792,4230
None,290.05,3.65,0,100,moderate rain,Thursday 12:00,5126,1118
None,280.98,0,0,1,sky is clear,Wednesday 23:00,1084,47578
None,269.89,0,0,90,overcast clouds,Friday 20:00,2931,23784
None,255.87,0,0,64,broken clouds,Thursday 13:00,4558,12047
None,296.89,0,0,75,light rain,Wednesday 16:00,3224,41570
None,282.82,0,0,90,drizzle,Sunday 2:00,643,11797
None,274.98,0,0,90,heavy intensity rain,Sunday 21:00,1858,23759
None,274.77,0,0,90,light snow,Saturday 5:00,680,16735
None,286.65,0,0,1,sky is clear,Friday 11:00,5365,8315
None,300.81,0,0,1,sky is clear,Friday 20:00,3146,42702
None,298.09,0,0,5,sky is clear,Saturday 22:00,3156,38901
None,276.29,0,0,90,mist,Tuesday 3:00,333,42171
None,279.22,0,0,5,sky is clear,Sunday 8:00,2033,23565
None,291.16,0,0,1,sky is clear,Sunday 23:00,1028,9630
None,292.86,0,0,90,mist,Wednesday 9:00,5134,7741
None,296.44,0,0,1,sky is clear,Monday 21:00,2588,2118
None,297.06,0,0,1,sky is clear,Thursday 12:00,5211,40365
None,275.72,0,0,90,mist,Friday 18:00,4167,21486
None,280.23,0,0,1,sky is clear,Sunday 4:00,226,47892
None,303.15,0,0,40,scattered clouds,Saturday 16:00,4317,13518
None,276.26,0,0,1,sky is clear,Sunday 9:00,2830,42609
None,286.15,0,0,1,sky is clear,Thursday 9:00,5290,47103
None,282.73,0,0,1,sky is clear,Thursday 20:00,2920,7541
None,299.92,0,0,90,overcast clouds,Sunday 13:00,3724,37091
None,279.83,0,0,1,sky is clear,Saturday 7:00,1353,16195
None,259.15,0,0,5,sky is clear,Tuesday 7:00,5928,3274
None,295.3,0,0,75,broken clouds,Friday 13:00,4832,6533
None,296.01,0,0,1,sky is clear,Friday 13:00,5332,3287
None,263.83,0,0,1,sky is clear,Tuesday 23:00,949,22410
None,279.51,0.64,0,90,light rain,Thursday 17:00,6747,6989
None,284.79,0,0,1,sky is clear,Saturday 9:00,4600,46698
None,275.36,0,0,90,overcast clouds,Saturday 1:00,822,10071
None,270.88,0,0,90,overcast clouds,Monday 8:00,2014,44422
None,285.42,0,0,1,sky is clear,Monday 19:00,2984,38856
None,257.64,0,0,1,sky is clear,Saturday 11:00,4514,66
None,295.63,0,0,12,few clouds,Sunday 21:00,2921,10445
None,284.07,0,0,1,sky is clear,Wednesday 19:00,3612,30616
None,294.69,0,0,1,sky is clear,Tuesday 10:00,4346,38005
None,247.35,0,0,1,sky is clear,Saturday 3:00,319,42529
None,272.15,0,0,90,light snow,Monday 18:00,3893,41472
None,298,0,0,12,few clouds,Wednesday 20:00,3202,17128
None,285.59,0,0,20,few clouds,Sunday 4:00,364,27660
None,291.37,0,0,75,light intensity drizzle,Tuesday 4:00,895,46393
None,294.64,0,0,44,scattered clouds,Sunday 7:00,1803,15476
None,297.36,0,0,75,broken clouds,Tuesday 17:00,5656,47379
None,283.52,1.52,0,90,moderate rain,Monday 7:00,6807,27479
None,266.73,0,0,1,sky is clear,Wednesday 4:00,748,27707
None,275.5,0,0,64,broken clouds,Thursday 22:00,2384,46751
None,273.46,0,0,90,mist,Saturday 12:00,4815,4143
None,253.16,0,0,1,sky is clear,Saturday 20:00,2256,23236
None,289.72,0,0,75,light rain,Friday 2:00,277,19083
None,274.57,0,0,90,light snow,Friday 3:00,377,41340
None,257.92,0,0,0,sky is clear,Saturday 4:00,347,34677
None,303.93,0,0,0,Sky is Clear,Friday 19:00,4057,25227
None,280.79,0,0,1,fog,Thursday 4:00,913,6167
None,294.12,2.92,0,75,heavy intensity rain,Tuesday 18:00,4383,1006
None,274.05,0,0,90,moderate rain,Friday 19:00,3433,14745
None,275.25,0,0,64,broken clouds,Saturday 21:00,2600,39941
None,265.58,0,0,90,overcast clouds,Sunday 7:00,947,37295
None,270.81,0,0,1,sky is clear,Monday 2:00,324,42012
None,273.72,0,0,1,sky is clear,Monday 12:00,4947,9951
None,275.15,0,0,90,moderate rain,Wednesday 2:00,274,32088
None,264.86,0,0,90,mist,Saturday 13:00,3562,29817
None,298.69,0,0,20,few clouds,Monday 12:00,5284,39687
None,295.4,8.4,0,90,heavy intensity rain,Saturday 17:00,3628,3171
None,292.07,0,0,20,mist,Friday 3:00,408,30817
None,295.78,0,0,40,scattered clouds,Friday 21:00,2883,25018
None,286.11,0.44,0,92,mist,Thursday 11:00,4925,13695
None,297.15,0,0,1,sky is clear,Saturday 19:00,3323,47941
None,275.13,0,0,90,overcast clouds,Thursday 17:00,6587,25273
None,271,0,0,64,broken clouds,Saturday 4:00,341,38449
None,288.03,0,0,1,mist,Friday 3:00,636,8861
None,294.79,0,0,90,overcast clouds,Monday 9:00,4016,46852
None,266.1,0,0,90,overcast clouds,Wednesday 23:00,952,32851
None,264.9,0,0,20,few clouds,Friday 21:00,2755,44865
None,295.12,20.24,0,90,thunderstorm with heavy rain,Tuesday 7:00,4302,46103
None,276.28,0,0,40,scattered clouds,Monday 8:00,5359,31905
None,275.53,0,0,1,sky is clear,Sunday 18:00,3964,25826
None,269.42,0,0,1,sky is clear,Thursday 22:00,3554,45319
None,251.46,0,0,1,sky is clear,Thursday 4:00,864,38353
None,292.52,0,0,1,sky is clear,Wednesday 11:00,4896,44349
None,300.84,0,0,1,sky is clear,Sunday 17:00,4318,19177
None,254.65,0,0,1,sky is clear,Friday 22:00,3725,23796
None,282.75,0,0,90,heavy intensity rain,Tuesday 6:00,5414,765
None,266.68,0,0,90,mist,Tuesday 6:00,5418,34931
None,294.06,0,0,20,few clouds,Tuesday 11:00,5025,29493
None,302.48,0,0,1,sky is clear,Sunday 15:00,3846,24068
None,273.72,0,0,90,light snow,Monday 20:00,2491,31533
None,277.22,0,0,1,sky is clear,Monday 2:00,241,42092
None,272,0,0,1,sky is clear,Thursday 5:00,2862,45273
None,264.9,0,0,75,broken clouds,Sunday 13:00,4210,35454
None,295.47,0,0,1,sky is clear,Thursday 13:00,4407,27321
None,275.65,0,0,1,sky is clear,Tuesday 23:00,1125,31647
None,266.21,0,0,75,broken clouds,Monday 8:00,4318,13715
None,273.09,0,0,90,mist,Sunday 4:00,336,31483
None,280.43,0,0,20,few clouds,Friday 14:00,5464,21938
None,271.65,0,0,90,heavy snow,Monday 19:00,1117,3973
None,271.21,0,0,90,mist,Sunday 4:00,253,26084
None,276.95,0,0,90,light rain,Tuesday 6:00,6022,21705
None,301.28,0,0,20,few clouds,Saturday 10:00,3970,42247
None,273.97,0,0,90,overcast clouds,Friday 4:00,728,5416
None,295.3,0,0,20,few clouds,Sunday 18:00,3659,43909
None,268.94,0,0,40,scattered clouds,Monday 9:00,4728,27214
None,286.55,0,0,1,sky is clear,Monday 16:00,6733,21948
None,296.09,0,0,1,sky is clear,Friday 12:00,5225,16422
None,269.88,0,0,90,haze,Friday 12:00,4747,46000
None,271.75,0,0,1,mist,Friday 0:00,710,43032
None,273.01,0,0,90,overcast clouds,Thursday 20:00,3283,20511
None,295.52,7.54,0,76,proximity thunderstorm,Saturday 3:00,380,38516
None,264.42,0,0,90,overcast clouds,Tuesday 2:00,352,13457
None,289.88,2.29,0,92,moderate rain,Tuesday 7:00,6791,6429
None,274.15,0,0,90,mist,Wednesday 8:00,4219,7109
None,289.96,0,0,90,moderate rain,Monday 14:00,4506,47552
None,295.17,0,0,1,sky is clear,Wednesday 18:00,4604,13032
None,246.6,0,0,1,sky is clear,Sunday 3:00,312,16308
None,293.22,0,0,40,scattered clouds,Wednesday 21:00,2839,13475
None,268.88,0,0,90,overcast clouds,Sunday 7:00,1152,44753
None,274.28,0,0,1,sky is clear,Tuesday 14:00,5222,1548
None,259.1,0,0,40,scattered clouds,Thursday 1:00,384,24180
None,289.07,0,0,1,sky is clear,Sunday 3:00,411,40975
None,273.48,0,0,1,sky is clear,Monday 23:00,866,19158
None,267.81,0,0,90,overcast clouds,Friday 1:00,386,7547
None,290.2,0,0,0,Sky is Clear,Saturday 4:00,294,18686
None,256.14,0,0,64,light snow,Monday 13:00,4978,2323
None,294.08,0,0,90,light intensity drizzle,Monday 10:00,4375,18283
None,291.74,0.51,0,75,proximity thunderstorm with rain,Sunday 8:00,2407,7196
None,275.26,0,0,90,mist,Sunday 10:00,3021,41312
None,288.37,0.25,0,90,mist,Wednesday 7:00,6510,12174
None,275.43,0,0,75,broken clouds,Friday 11:00,5230,16373
None,292.8,0,0,20,few clouds,Sunday 21:00,2786,5808
None,281.86,0,0,36,scattered clouds,Tuesday 8:00,5537,20298
None,288.35,0,0,40,mist,Tuesday 3:00,347,23986
None,277.01,0,0,90,light rain,Sunday 9:00,2384,2759
None,302.68,0,0,0,Sky is Clear,Wednesday 16:00,6104,24595
None,256.79,0,0,20,few clouds,Monday 9:00,4715,17189
None,290.38,0,0,1,sky is clear,Sunday 9:00,3021,16866
None,286.15,0,0,90,drizzle,Thursday 16:00,6587,10903
None,299.35,0,0,1,sky is clear,Monday 11:00,4338,24900
None,271.36,0,0,90,light snow,Monday 23:00,599,45871
None,294.42,0,0,1,sky is clear,Saturday 17:00,4288,9463
None,270.9,0,0,90,light snow,Thursday 18:00,4210,40716
None,271.65,0,0,1,haze,Friday 12:00,5391,35205
None,265.62,0,0,1,light snow,Thursday 6:00,5530,42418
None,301.72,0,0,0,Sky is Clear,Saturday 11:00,4672,25634
None,286.14,0.25,0,92,moderate rain,Monday 10:00,4295,40836
None,257.23,0,0,1,sky is clear,Saturday 8:00,2162,11399
None,267.93,0,0,40,mist,Friday 20:00,2868,30833
None,276.69,0,0,40,scattered clouds,Monday 13:00,5407,45998
None,295.28,0,0,75,mist,Friday 8:00,5288,19155
None,285.14,3.05,0,1,moderate rain,Thursday 2:00,281,39883
None,270.85,0,0,90,heavy snow,Saturday 5:00,701,47116
None,278.64,0,0,40,scattered clouds,Friday 11:00,5404,21392
None,273.84,0,0,1,sky is clear,Tuesday 4:00,815,22110
None,255.78,0,0,5,sky is clear,Friday 12:00,5000,8193
None,278.58,0,0,90,overcast clouds,Monday 22:00,3146,36189
None,293.89,0,0,40,proximity thunderstorm,Friday 0:00,648,15631
None,285.38,0,0,92,overcast clouds,Sunday 1:00,822,24972
None,257.33,0,0,64,mist,Monday 2:00,278,28948
None,283.47,0,0,90,drizzle,Wednesday 19:00,3452,9061
None,291.61,0,0,90,proximity thunderstorm,Monday 3:00,360,12120
None,283.76,0,0,1,sky is clear,Sunday 0:00,1216,47687
None,261.58,0,0,1,sky is clear,Wednesday 10:00,4423,389
None,295.28,0,0,40,scattered clouds,Saturday 21:00,2892,31278
None,287.84,0.8,0,90,haze,Thursday 6:00,5417,35047
None,279.75,0,0,1,sky is clear,Friday 16:00,6561,25322
None,293.72,0,0,75,broken clouds,Sunday 11:00,3854,35915
None,260.2,0,0,75,broken clouds,Monday 12:00,4500,16065
None,289.1,55.63,0,68,very heavy rain,Wednesday 2:00,315,39913
None,269.69,0,0,20,few clouds,Sunday 7:00,1260,38469
None,276.41,0,0,1,sky is clear,Wednesday 12:00,5138,31028
None,288.28,0,0,68,mist,Tuesday 3:00,345,26176
None,263.23,0,0,1,sky is clear,Monday 23:00,985,25436
None,264.44,0,0,20,few clouds,Saturday 21:00,2861,25457
None,292.2,0,0,1,haze,Saturday 8:00,1613,45107
None,275.85,0,0,90,mist,Monday 16:00,6334,33829
None,284.54,0,0,90,overcast clouds,Monday 23:00,2228,31381
None,270.48,0,0,64,broken clouds,Monday 5:00,2576,34401
None,283.6,0,0,20,few clouds,Sunday 7:00,1402,4768
None,283.14,0.51,0,90,light intensity drizzle,Tuesday 10:00,4454,19843
None,279.07,0,0,75,broken clouds,Wednesday 17:00,6347,43613
None,291.69,0,0,40,scattered clouds,Friday 21:00,2650,20833
None,271.62,0,0,64,mist,Friday 6:00,5776,1120
None,293.95,0,0,1,sky is clear,Friday 20:00,3287,10489
None,281.35,0,0,75,broken clouds,Saturday 5:00,919,43356
None,280.23,0,0,1,sky is clear,Friday 13:00,5307,11091
None,271.93,0,0,90,overcast clouds,Thursday 10:00,4679,44313
None,298.72,0,0,1,haze,Monday 18:00,4579,23773
None,283.48,0,0,1,sky is clear,Sunday 1:00,539,25105
None,302.47,0,0,0,Sky is Clear,Tuesday 22:00,1844,43876
None,276.28,0,0,90,mist,Friday 0:00,705,30795
None,283.67,0,0,1,sky is clear,Sunday 4:00,357,39272
None,295,0,0,40,scattered clouds,Monday 10:00,4209,5183
None,276.35,0,0,90,drizzle,Friday 1:00,447,16332
None,277.73,0,0,90,light rain,Tuesday 5:00,2626,35395
None,279.1,0,0,90,overcast clouds,Wednesday 16:00,6383,1473
None,296.15,0,0,1,sky is clear,Friday 19:00,3618,1867
None,297.82,0,0,40,scattered clouds,Friday 17:00,5160,12764
None,293.51,6.94,0,90,SQUALLS,Saturday 4:00,400,1348
None,291.71,0,0,1,sky is clear,Thursday 10:00,4220,33353
None,300.58,0,0,1,sky is clear,Thursday 15:00,6161,27539
None,292.4,0,0,12,few clouds,Wednesday 12:00,5329,42012
None,265.62,0,0,1,sky is clear,Friday 19:00,3760,13397
None,270.08,0,0,90,haze,Thursday 19:00,3637,34183
None,292.22,1.4,0,40,proximity thunderstorm,Monday 1:00,537,16485
None,301.86,0,0,5,sky is clear,Sunday 13:00,4522,23963
None,292.35,0,0,48,scattered clouds,Monday 8:00,5854,26281
None,284.21,0,0,1,sky is clear,Monday 0:00,437,22769
None,300.93,0,0,8,sky is clear,Wednesday 18:00,4084,26240
None,284.11,0,0,40,scattered clouds,Friday 16:00,6455,11585
None,276.72,0,0,1,mist,Wednesday 10:00,4655,5434
None,294.55,0,0,90,proximity thunderstorm,Saturday 8:00,3009,34529
None,292.56,0,0,0,Sky is Clear,Monday 11:00,4277,17774
None,284.33,0,0,1,sky is clear,Tuesday 23:00,944,36354
None,279.28,0,0,90,mist,Tuesday 13:00,4952,21433
None,275.56,0,0,75,light rain,Thursday 21:00,2980,27150
None,271.95,0,0,90,overcast clouds,Saturday 1:00,837,20503
None,288.03,0,0,20,few clouds,Sunday 6:00,1180,33874
None,292.08,0,0,90,thunderstorm with light rain,Monday 7:00,6136,2646
None,264.65,0,0,64,light snow,Thursday 20:00,2789,36182
None,273.81,0,0,90,light rain,Tuesday 9:00,4607,16507
None,286.08,0,0,90,moderate rain,Thursday 11:00,4693,19931
None,275.71,0,0,90,mist,Sunday 3:00,307,14290
None,278.42,0,0,90,light intensity drizzle,Wednesday 23:00,1099,8852
None,289.89,4.57,0,92,heavy intensity rain,Thursday 1:00,291,39109
None,271.48,0,0,1,sky is clear,Sunday 2:00,577,14993
None,285.29,0,0,90,overcast clouds,Wednesday 6:00,5637,41073
